pid2|pid2|startTime|endTime
24189255850919|4398046520810|1627020616747|1669690342640
17592186106952|24189255851434|1627020616747|1669690342640
21990232605276|9326|1627020616747|1669690342640
13194139567853|21990232612710|1627020616747|1669690342640
6597069824299|24189255833427|1627020616747|1669690342640
21990232601476|6597069789369|1627020616747|1669690342640
26388279145856|21990232578572|1627020616747|1669690342640
17592186076453|13194139587452|1627020616747|1669690342640
13194139566112|2199023304703|1627020616747|1669690342640
10995116299787|15393162832239|1627020616747|1669690342640
17592186107528|26388279145856|1627020616747|1669690342640
6597069815659|15393162857061|1627020616747|1669690342640
4398046576954|8796093047551|1627020616747|1669690342640
28587302339990|17592186064599|1627020616747|1669690342640
15393162792832|4398046520440|1627020616747|1669690342640
24189255811368|26388279110503|1627020616747|1669690342640
26388279071751|4398046528256|1627020616747|1669690342640
26388279097513|17592186084749|1627020616747|1669690342640
17592186095054|13194139580257|1627020616747|1669690342640
26388279081040|21990232628929|1627020616747|1669690342640
21990232579739|15393162788943|1627020616747|1669690342640
24189255837753|24189255873550|1627020616747|1669690342640
24189255889946|24189255830056|1627020616747|1669690342640
10995116351092|26388279085896|1627020616747|1669690342640
10995116334240|10995116347782|1627020616747|1669690342640
8796093081624|6597069843806|1627020616747|1669690342640
17592186121128|24189255890676|1627020616747|1669690342640
28587302342342|10995116296814|1627020616747|1669690342640
17592186112015|19791209308283|1627020616747|1669690342640
15393162813025|24189255883927|1627020616747|1669690342640
6597069812938|15393162826615|1627020616747|1669690342640
28587302334417|28587302393564|1627020616747|1669690342640
2199023260433|8796093061077|1627020616747|1669690342640
28587302393108|4398046580239|1627020616747|1669690342640
17592186096433|21990232566811|1627020616747|1669690342640
17592186113303|4398046563053|1627020616747|1669690342640
24189255888710|6597069815349|1627020616747|1669690342640
26388279089639|2199023294738|1627020616747|1669690342640
2199023258748|21990232558340|1627020616747|1669690342640
28587302356737|28587302324269|1627020616747|1669690342640
13194139588580|15393162840775|1627020616747|1669690342640
24189255860142|15393162849274|1627020616747|1669690342640
19791209349831|15393162808855|1627020616747|1669690342640
19791209378666|24189255874115|1627020616747|1669690342640
24189255852221|8796093063519|1627020616747|1669690342640
6597069828142|21990232591153|1627020616747|1669690342640
17592186121276|6597069779961|1627020616747|1669690342640
15393162852664|26388279078209|1627020616747|1669690342640
21990232555541|2199023308826|1627020616747|1669690342640
28587302366775|19791209315374|1627020616747|1669690342640
26388279119310|21990232620726|1627020616747|1669690342640
6597069827815|10995116355245|1627020616747|1669690342640
2199023265781|17592186113039|1627020616747|1669690342640
10995116345382|17592186091714|1627020616747|1669690342640
30000|15393162799998|1627020616747|1669690342640
79398|24189255828931|1627020616747|1669690342640
24189255828158|10995116326531|1627020616747|1669690342640
8796093084464|2199023275907|1627020616747|1669690342640
26388279145172|6597069789300|1627020616747|1669690342640
10995116297826|24189255852881|1627020616747|1669690342640
24189255885939|13194139584313|1627020616747|1669690342640
24189255880145|17592186051141|1627020616747|1669690342640
26388279139548|26388279142575|1627020616747|1669690342640
10995116335466|4398046564922|1627020616747|1669690342640
28587302377346|10995116314086|1627020616747|1669690342640
15393162815689|2199023275388|1627020616747|1669690342640
26388279134303|43172|1627020616747|1669690342640
26388279089359|26388279068767|1627020616747|1669690342640
26388279101492|26388279112660|1627020616747|1669690342640
4398046520723|28587302340128|1627020616747|1669690342640
13194139562356|4398046565715|1627020616747|1669690342640
17592186058584|10995116311614|1627020616747|1669690342640
21990232568683|21990232581535|1627020616747|1669690342640
8796093061572|17592186093077|1627020616747|1669690342640
4398046577581|24189255878229|1627020616747|1669690342640
28587302371675|13194139573595|1627020616747|1669690342640
28587302329392|28587302350376|1627020616747|1669690342640
21990232561494|26477|1627020616747|1669690342640
4398046537475|26388279070671|1627020616747|1669690342640
19791209373741|19791209359037|1627020616747|1669690342640
15393162860219|19791209304170|1627020616747|1669690342640
21990232623756|10995116329606|1627020616747|1669690342640
19791209375218|2199023331274|1627020616747|1669690342640
2199023260909|4398046531793|1627020616747|1669690342640
17592186088537|15393162857156|1627020616747|1669690342640
15393162816501|2199023321707|1627020616747|1669690342640
28587302322858|26388279093436|1627020616747|1669690342640
15393162850913|26388279113261|1627020616747|1669690342640
13194139579944|13194139587379|1627020616747|1669690342640
4398046576484|19791209322468|1627020616747|1669690342640
67091|10995116323250|1627020616747|1669690342640
28587302372023|19791209336301|1627020616747|1669690342640
28587302357333|24189255823492|1627020616747|1669690342640
26388279097496|10995116297422|1627020616747|1669690342640
8796093078634|24189255874913|1627020616747|1669690342640
17592186090325|21990232581224|1627020616747|1669690342640
8796093035873|8796093056069|1627020616747|1669690342640
19791209305675|10995116316648|1627020616747|1669690342640
17926|17592186089175|1627020616747|1669690342640
17592186081360|10995116350878|1627020616747|1669690342640
15393162789706|13194139545143|1627020616747|1669690342640
46200|15393162808313|1627020616747|1669690342640
24189255816280|8796093059094|1627020616747|1669690342640
24541|2199023317252|1627020616747|1669690342640
28587302343359|6597069791261|1627020616747|1669690342640
24189255870946|28587302330372|1627020616747|1669690342640
6597069839480|4398046574316|1627020616747|1669690342640
17592186064674|26388279125437|1627020616747|1669690342640
10995116333767|4398046523909|1627020616747|1669690342640
2199023308950|15393162796763|1627020616747|1669690342640
19791209353698|15393162853145|1627020616747|1669690342640
28587302373908|21990232601591|1627020616747|1669690342640
8796093031163|8796093079251|1627020616747|1669690342640
28587302346423|26388279098992|1627020616747|1669690342640
19791209315946|26388279121084|1627020616747|1669690342640
24189255837968|13194139534177|1627020616747|1669690342640
10995116305645|21990232559061|1627020616747|1669690342640
26388279132554|17592186062602|1627020616747|1669690342640
19791209370587|13194139585893|1627020616747|1669690342640
24189255886317|13194139560210|1627020616747|1669690342640
28587302328951|10995116356319|1627020616747|1669690342640
26388279083094|2199023320554|1627020616747|1669690342640
24189255832030|2199023295374|1627020616747|1669690342640
21990232596493|21990232585869|1627020616747|1669690342640
15393162865951|26388279131791|1627020616747|1669690342640
28587302357567|24189255848778|1627020616747|1669690342640
2199023317939|17592186113322|1627020616747|1669690342640
10995116332588|15393162802728|1627020616747|1669690342640
26388279116255|6597069803241|1627020616747|1669690342640
17592186114639|24189255833395|1627020616747|1669690342640
26388279088916|13194139605423|1627020616747|1669690342640
21990232576086|6597069773160|1627020616747|1669690342640
28587302372682|26388279084248|1627020616747|1669690342640
24189255846539|6597069812539|1627020616747|1669690342640
26388279133640|15393162801872|1627020616747|1669690342640
4398046544126|8796093085218|1627020616747|1669690342640
26388279119581|24189255882073|1627020616747|1669690342640
8796093085332|2199023301841|1627020616747|1669690342640
6597069790425|19791209306918|1627020616747|1669690342640
17592186089589|60521|1627020616747|1669690342640
10995116313482|19791209302400|1627020616747|1669690342640
26388279140277|15393162804330|1627020616747|1669690342640
10995116283006|71432|1627020616747|1669690342640
8796093096622|8796093067205|1627020616747|1669690342640
26388279122194|4398046538558|1627020616747|1669690342640
4398046567451|21990232625450|1627020616747|1669690342640
10995116342554|6597069772853|1627020616747|1669690342640
28587302392410|24189255845462|1627020616747|1669690342640
28587302379676|21990232593688|1627020616747|1669690342640
28587302399575|52037|1627020616747|1669690342640
24189255814557|6597069802334|1627020616747|1669690342640
21990232633948|26388279118882|1627020616747|1669690342640
10995116347064|28587302376047|1627020616747|1669690342640
28587302392311|13194139569152|1627020616747|1669690342640
19791209335089|19791209354913|1627020616747|1669690342640
17592186051222|17592186107575|1627020616747|1669690342640
24189255862761|17592186073688|1627020616747|1669690342640
28587302379177|8796093051181|1627020616747|1669690342640
28587302355027|24189255867271|1627020616747|1669690342640
28587302355467|13194139599038|1627020616747|1669690342640
13194139535970|8796093076791|1627020616747|1669690342640
6597069836319|6597069784071|1627020616747|1669690342640
24189255874068|19791209340748|1627020616747|1669690342640
21990232591992|15393162868797|1627020616747|1669690342640
28587302342948|13194139548074|1627020616747|1669690342640
8796093098597|4398046579349|1627020616747|1669690342640
13194139559934|8796093031806|1627020616747|1669690342640
28587302325360|24189255884258|1627020616747|1669690342640
6597069828429|24189255854632|1627020616747|1669690342640
10995116303245|19791209301168|1627020616747|1669690342640
24189255851794|21990232563265|1627020616747|1669690342640
72036|19791209371606|1627020616747|1669690342640
8796093096000|10995116344545|1627020616747|1669690342640
21990232611399|10995116292530|1627020616747|1669690342640
8796093089352|17592186070484|1627020616747|1669690342640
21990232581147|2199023286271|1627020616747|1669690342640
17592186112302|17592186047857|1627020616747|1669690342640
2199023275800|26388279137727|1627020616747|1669690342640
6597069820572|19791209302243|1627020616747|1669690342640
10995116318162|4398046578025|1627020616747|1669690342640
6597069832657|10995116290885|1627020616747|1669690342640
15393162805382|21990232571941|1627020616747|1669690342640
24189255811256|8796093079635|1627020616747|1669690342640
21990232590683|19791209368983|1627020616747|1669690342640
67308|24189255875263|1627020616747|1669690342640
8796093099530|55902|1627020616747|1669690342640
8796093039787|2199023286362|1627020616747|1669690342640
26388279067442|4398046590444|1627020616747|1669690342640
10995116327294|26388279080374|1627020616747|1669690342640
6597069795905|4398046542816|1627020616747|1669690342640
24189255828960|26388279126389|1627020616747|1669690342640
15393162789129|72256|1627020616747|1669690342640
17592186092900|15393162838878|1627020616747|1669690342640
4398046547301|28587302391856|1627020616747|1669690342640
2199023309226|21990232630222|1627020616747|1669690342640
28587302375240|24189255828303|1627020616747|1669690342640
2199023320513|8796093057514|1627020616747|1669690342640
21990232608148|26388279072260|1627020616747|1669690342640
43792|17592186107592|1627020616747|1669690342640
21990232628282|10995116319521|1627020616747|1669690342640
15393162799420|10995116335994|1627020616747|1669690342640
21990232578857|4398046524492|1627020616747|1669690342640
8796093040009|6597069801650|1627020616747|1669690342640
6597069818782|1008|1627020616747|1669690342640
19791209340390|17592186047358|1627020616747|1669690342640
26388279107104|19791209371293|1627020616747|1669690342640
17592186061514|21990232569289|1627020616747|1669690342640
21990232562904|8796093091373|1627020616747|1669690342640
26388279102596|21990232586012|1627020616747|1669690342640
15393162851413|2199023305595|1627020616747|1669690342640
4398046540368|2199023277559|1627020616747|1669690342640
15393162825677|8796093081613|1627020616747|1669690342640
10995116321202|8796093037904|1627020616747|1669690342640
19791209371486|4398046587739|1627020616747|1669690342640
4398046569554|4398046537963|1627020616747|1669690342640
4398046572354|4398046539573|1627020616747|1669690342640
17592186111721|6597069815892|1627020616747|1669690342640
19791209342156|4398046554387|1627020616747|1669690342640
21990232587578|4398046527121|1627020616747|1669690342640
10995116310984|24189255840535|1627020616747|1669690342640
24189255834691|24189255886835|1627020616747|1669690342640
24189255870628|13194139576611|1627020616747|1669690342640
15393162844865|4398046524502|1627020616747|1669690342640
13194139552006|4398046561048|1627020616747|1669690342640
4398046569554|4398046537963|1627020616747|1669690342640
24189255852036|21990232575387|1627020616747|1669690342640
28587302355206|28587302347901|1627020616747|1669690342640
24189255864542|21990232582978|1627020616747|1669690342640
21990232594750|13194139570258|1627020616747|1669690342640
21990232626268|26388279111808|1627020616747|1669690342640
28587302350264|26388279123281|1627020616747|1669690342640
19791209304703|15393162821354|1627020616747|1669690342640
24189255837517|26388279116567|1627020616747|1669690342640
24189255884518|26062|1627020616747|1669690342640
21990232573236|10995116314548|1627020616747|1669690342640
15393162845323|28587302350124|1627020616747|1669690342640
8796093039025|15393162827637|1627020616747|1669690342640
13194139550492|24189255825163|1627020616747|1669690342640
26388279076846|4398046548587|1627020616747|1669690342640
26388279103655|24189255857321|1627020616747|1669690342640
15393162802250|26388279084229|1627020616747|1669690342640
19791209347375|26388279103079|1627020616747|1669690342640
19791209324483|15393162789951|1627020616747|1669690342640
17592186099284|21990232588748|1627020616747|1669690342640
26388279071113|21990232583248|1627020616747|1669690342640
26388279105468|26388279071765|1627020616747|1669690342640
26388279127408|24189255853584|1627020616747|1669690342640
13194139592461|28587302358032|1627020616747|1669690342640
15393162865095|20370|1627020616747|1669690342640
10995116298477|17592186107878|1627020616747|1669690342640
17592186047716|21990232611763|1627020616747|1669690342640
21990232615853|24189255817058|1627020616747|1669690342640
26388279126600|17592186112302|1627020616747|1669690342640
6597069773594|8796093053318|1627020616747|1669690342640
10995116343411|2199023264467|1627020616747|1669690342640
26388279073629|19791209332933|1627020616747|1669690342640
13194139570452|21990232589514|1627020616747|1669690342640
4398046549605|58510|1627020616747|1669690342640
15393162817513|15393162868467|1627020616747|1669690342640
10995116332173|10995116292662|1627020616747|1669690342640
60033|37219|1627020616747|1669690342640
6597069789549|13194139542700|1627020616747|1669690342640
24189255865480|15393162833443|1627020616747|1669690342640
19791209306115|17592186108833|1627020616747|1669690342640
21990232580488|6597069807265|1627020616747|1669690342640
26388279108899|21990232611553|1627020616747|1669690342640
24189255858449|8796093028513|1627020616747|1669690342640
28587302351966|17592186065512|1627020616747|1669690342640
19791209314705|6597069776957|1627020616747|1669690342640
19791209313068|17592186062429|1627020616747|1669690342640
13194139606190|19791209356855|1627020616747|1669690342640
21990232567165|10995116284393|1627020616747|1669690342640
13194139592682|8796093062204|1627020616747|1669690342640
28587302391011|2199023315185|1627020616747|1669690342640
4398046569119|24189255829932|1627020616747|1669690342640
24189255881792|8796093043128|1627020616747|1669690342640
21990232585095|15393162799172|1627020616747|1669690342640
21990232573882|10995116331911|1627020616747|1669690342640
21990232620132|6597069784560|1627020616747|1669690342640
19791209316296|17592186065091|1627020616747|1669690342640
19791209374444|17592186065287|1627020616747|1669690342640
10995116292657|17592186052648|1627020616747|1669690342640
4398046535593|21990232625897|1627020616747|1669690342640
19791209313270|21990232633024|1627020616747|1669690342640
13194139569608|6597069796341|1627020616747|1669690342640
6597069788031|26388279141763|1627020616747|1669690342640
21990232611777|10995116347781|1627020616747|1669690342640
28587302370116|13194139569197|1627020616747|1669690342640
8796093022354|19791209348761|1627020616747|1669690342640
19791209347436|13194139533780|1627020616747|1669690342640
24189255878191|8796093071731|1627020616747|1669690342640
26388279135199|4398046580183|1627020616747|1669690342640
19791209362003|47032|1627020616747|1669690342640
28587302338321|24189255877553|1627020616747|1669690342640
10995116291482|24189255811530|1627020616747|1669690342640
26388279072222|4398046557315|1627020616747|1669690342640
21990232577594|28587302340288|1627020616747|1669690342640
26388279132398|49251|1627020616747|1669690342640
24189255850451|13194139600193|1627020616747|1669690342640
28587302351679|13194139608360|1627020616747|1669690342640
15393162829001|21990232598847|1627020616747|1669690342640
28587302356604|2199023256628|1627020616747|1669690342640
28587302360133|4398046544369|1627020616747|1669690342640
24189255881317|24189255872811|1627020616747|1669690342640
21990232567994|26388279093991|1627020616747|1669690342640
28587302326869|26388279127408|1627020616747|1669690342640
15393162861313|10995116311361|1627020616747|1669690342640
21990232590705|2199023302404|1627020616747|1669690342640
21990232573709|2199023270572|1627020616747|1669690342640
10995116331099|6597069788587|1627020616747|1669690342640
21990232589538|24189255823689|1627020616747|1669690342640
8796093088766|17592186108101|1627020616747|1669690342640
28587302386533|26388279120297|1627020616747|1669690342640
10995116317920|21990232605297|1627020616747|1669690342640
28587302390517|19791209334926|1627020616747|1669690342640
24189255881231|68867|1627020616747|1669690342640
21990232564467|2199023299097|1627020616747|1669690342640
28587302338557|13194139596757|1627020616747|1669690342640
24189255867801|28587302361016|1627020616747|1669690342640
21990232582399|19791209323211|1627020616747|1669690342640
15393162846678|25467|1627020616747|1669690342640
2199023281433|8796093037904|1627020616747|1669690342640
17592186071318|10995116329606|1627020616747|1669690342640
19791209304703|15393162821354|1627020616747|1669690342640
15393162794847|4398046519899|1627020616747|1669690342640
13194139565026|6597069845914|1627020616747|1669690342640
8796093061998|6597069840245|1627020616747|1669690342640
20016|13194139598026|1627020616747|1669690342640
28587302323542|26388279085797|1627020616747|1669690342640
4398046523610|6597069829755|1627020616747|1669690342640
4398046528026|2199023305292|1627020616747|1669690342640
26388279080703|10995116305286|1627020616747|1669690342640
26388279115365|19791209328604|1627020616747|1669690342640
19791209341628|13194139540166|1627020616747|1669690342640
24189255827565|26388279102749|1627020616747|1669690342640
28587302400345|24189255853554|1627020616747|1669690342640
26388279116876|15393162849656|1627020616747|1669690342640
21990232567901|6597069785037|1627020616747|1669690342640
10995116314117|10995116313493|1627020616747|1669690342640
24189255839352|8796093079844|1627020616747|1669690342640
26388279115704|4398046514815|1627020616747|1669690342640
24189255842612|19791209375399|1627020616747|1669690342640
10995116335362|8796093074645|1627020616747|1669690342640
32911|4398046540712|1627020616747|1669690342640
4398046529305|19791209309982|1627020616747|1669690342640
10995116323277|19791209348857|1627020616747|1669690342640
13194139596453|26388279115580|1627020616747|1669690342640
17592186061136|61483|1627020616747|1669690342640
19791209333014|19791209315782|1627020616747|1669690342640
28587302380157|4398046545902|1627020616747|1669690342640
21990232592161|8796093089526|1627020616747|1669690342640
24189255890505|26388279079727|1627020616747|1669690342640
17592186063218|15393162861396|1627020616747|1669690342640
19791209332496|17592186087537|1627020616747|1669690342640
28587302353232|24189255865102|1627020616747|1669690342640
17592186075715|26388279075671|1627020616747|1669690342640
21990232591734|13194139575300|1627020616747|1669690342640
26388279123789|10995116328278|1627020616747|1669690342640
15393162865987|28587302335165|1627020616747|1669690342640
24189255866386|21990232582827|1627020616747|1669690342640
8796093085479|6597069781479|1627020616747|1669690342640
8796093095027|24189255865374|1627020616747|1669690342640
19791209327222|13194139602771|1627020616747|1669690342640
21990232619277|21990232620514|1627020616747|1669690342640
24189255820346|8796093049736|1627020616747|1669690342640
19791209323647|24189255826106|1627020616747|1669690342640
8796093025342|10995116311140|1627020616747|1669690342640
4398046543449|17592186122306|1627020616747|1669690342640
6597069805473|17592186064590|1627020616747|1669690342640
19791209329811|13194139589174|1627020616747|1669690342640
26388279130821|15393162806677|1627020616747|1669690342640
26388279068895|4398046512888|1627020616747|1669690342640
26388279084843|21990232558700|1627020616747|1669690342640
10995116357026|15393162819999|1627020616747|1669690342640
13194139562083|4398046535367|1627020616747|1669690342640
26388279078513|26388279075777|1627020616747|1669690342640
24189255820486|24189255859601|1627020616747|1669690342640
2199023328947|24189255866417|1627020616747|1669690342640
28587302371675|13194139573595|1627020616747|1669690342640
28587302360966|17592186092385|1627020616747|1669690342640
28587302323573|17592186066329|1627020616747|1669690342640
28587302357173|2199023294942|1627020616747|1669690342640
19791209312759|15393162793083|1627020616747|1669690342640
4398046590285|6597069774584|1627020616747|1669690342640
26388279145657|26388279141409|1627020616747|1669690342640
26388279096485|6597069767959|1627020616747|1669690342640
21990232613705|19791209353675|1627020616747|1669690342640
21990232597335|21990232556108|1627020616747|1669690342640
6597069805379|15393162797468|1627020616747|1669690342640
24189255881444|24189255834989|1627020616747|1669690342640
21990232616488|17592186121933|1627020616747|1669690342640
6597069815959|10995116328422|1627020616747|1669690342640
17592186094461|8796093054654|1627020616747|1669690342640
24189255839033|24189255863853|1627020616747|1669690342640
21990232583149|2199023270951|1627020616747|1669690342640
2199023293903|26388279085882|1627020616747|1669690342640
26388279095136|24189255834259|1627020616747|1669690342640
4398046535593|21990232625897|1627020616747|1669690342640
24189255874535|26388279084157|1627020616747|1669690342640
15393162839939|4398046580886|1627020616747|1669690342640
13194139603856|24189255834991|1627020616747|1669690342640
15393162804565|15393162815521|1627020616747|1669690342640
15393162858267|8796093090680|1627020616747|1669690342640
2199023300371|19791209366969|1627020616747|1669690342640
21990232557249|21990232595141|1627020616747|1669690342640
26388279143307|13194139597308|1627020616747|1669690342640
10995116350863|19791209308390|1627020616747|1669690342640
24189255844803|10995116334193|1627020616747|1669690342640
26388279135199|4398046580183|1627020616747|1669690342640
6597069795905|10995116348507|1627020616747|1669690342640
78704|15393162840931|1627020616747|1669690342640
