deleteTime|dependentDate|accountId
1671721357074|1639686465252|4812940626775518273
1671722086962|1635042746728|4797740978033140746
1671723616582|1632253431138|4788733778778390693
1671723946165|1639911468192|201817558301544459
1671725923513|1632172123940|176766285374298465
1671727840347|1638257405490|4808155552171430368
1671732317071|1639639923173|4812659151798808954
1671732666810|1638733856726|4809844402031705706
1671733394791|1639622081554|200973133371411194
1671736007202|1614586593119|119345390125323602
1671736331607|1640112891386|4814348001659070306
1671737246527|1624524682050|4763401030874443894
1671740292707|1639360764724|4811814726868666174
1671741363887|1637465751021|193936258953645219
1671742614341|1635019015596|4797740978033148931
1671744576162|1629397121015|4779445104546949099
1671745920040|1625336207175|154529762214158547
1671746691061|1630480496235|171136785840083116
1671747049349|1640125765690|4814348001659074017
1671748352198|1640177183567|4814348001659072476
1671749800564|1637018620071|4804214902497478178
1671749956315|1640144524859|202661983231672955
1671751503660|1636960423206|4803933427520781141
1671751891905|1639075896224|4810970301938541421
1671754990132|1639981358004|202099033278258167
1671756927870|1622578238143|145522562959416488
1671763725077|1639542847242|4812377676822097813
1671763857031|1623080851194|4758897431247067219
1671764212845|1638746166033|4809844402031692505
1671765246237|1639346787508|200128708441284998
1671765862668|1637136506822|192810359046806603
1671766510971|1636403108569|4802244577660512874
1671766528748|1626996277291|159877786771660006
1671767312305|1630330333900|4782541329290757387
1671770779643|1630712439026|171981210770213187
1671772982943|1607393542756|4707668985485721614
1671774484812|1637119741381|192810359046807694
1671774812894|1640206132719|202943458208385717
1671775968830|1639581103447|200691658394699931
1671777589521|1632761966450|4790422628638668096
1671778565896|1629501236212|4779726579523665988
1671781301947|1636232200412|4801681627707084106
1671781436141|1618751616276|133137663984145358
1671783787413|1633800203165|4793800328359184193
1671785283891|1640184306843|202661983231675099
1671788823709|1639347689563|200128708441284571
1671795219735|1636078339289|4801118677753668506
1671795677853|1640197975793|4814629476635777247
1671797386635|1640145494887|202661983231676569
1671798298978|1633738036316|4793518853382476147
1671799097623|1637383734253|193654783976933063
1671800790991|1639544156026|4812377676822096377
1671805149531|1638520869880|197313958674174432
1671806806529|1639619175048|4812659151798797855
1671807758206|1634611799633|184647584722197100
1671808539293|1636704237046|191402984163247962
1671811729555|1637951349368|195625108813913407
1671814196153|1637896750303|195343633837201419
1671815752690|1639654507053|200973133371408704
1671817214283|1640246508603|4814629476635786943
1671817625756|1631004866102|4784511654127742925
1671820562438|1637930939602|4807029652264598346
1671822658959|1638233274588|4808155552171438819
1671822970384|1623900440867|4761430706037469614
1671823784375|1639935175784|202099033278252920
1671824437013|1639316093619|4811533251891956292
1671824653758|1639709120477|4812940626775508924
1671825562487|1638840492444|198439858581016166
1671826249396|1638255106200|4808155552171427761
1671826747720|1622669366556|4757490056363524479
1671827292090|1640249503317|202943458208383952
1671828484985|1638291462486|196751008720753301
1671828986987|1634591136444|184647584722191182
1671831287326|1637466366184|4805622277381037131
1671831540826|1640227061488|202943458208386449
1671835810390|1636476128358|190840034209825585
1671841572746|1639597319318|4812659151798802441
1671843600717|1640175212896|202661983231678948
1671846385981|1638668928883|197876908627598624
1671848962655|1581859447204|4624633867356083223
1671850950658|1639377724150|4811814726868665838
1671851180040|1618411519882|4743697782504691026
1671852456439|1631788654043|4787044928918136627
1671852781799|1639769492555|4813222101752232181
1671853683413|1635963952565|4800837202776959295
1671855854301|1629494872034|168040561096269403
1671858482451|1637044872788|192528884070096661
1671861470440|1638390029592|4808718502124848871
1671861800044|1636581750378|191121509186539876
1671863387037|1632139248561|4788170828824984596
1671864806973|1605608253284|4702039485951520684
1671868587056|1640238013368|202943458208383696
1671873571034|1639692229166|201254608348120318
1671876811264|1639637972657|4812659151798802352
1671877904932|1639615004129|4812659151798805633
1671879306225|1640087674448|4814066526682354042
1671879583750|1622294499900|144678138029280819
1671880854780|1638797833282|4809844402031692551
1671881919135|1640005887991|202099033278257566
1671883391639|1639547716831|4812377676822089242
1671887284911|1638781496970|4809844402031700092
1671888621507|1639822867359|4813222101752233602
1671892324481|1636843391866|4803651952544056113
1671893496786|1633699678910|4793237378405774218
1671893580088|1638994019471|199002808534439278
1671894883984|1632441698789|4789296728731829013
1671895810767|1625145748103|4765652830688118620
1671898575825|1638195509996|4807874077194723364
1671899912595|1632458635413|4789296728731814211
1671901363151|1639516287619|4812377676822093618
1671902272409|1639852810552|201817558301545530
1671905053236|1639352834339|4811814726868672882
1671908038183|1625868720353|4767904630501809870
1671908238614|1640344052484|4814910951612498890
1671908842652|1638940342114|198721333557731709
1671909750822|1639206508813|4811251776915258018
1671909846859|1639737846500|201254608348119759
1671911910811|1636237366593|189995609279693136
1671914177354|1640324337083|4814910951612487917
1671915534162|1633534551212|181269885001663413
1671915718895|1639923143921|4813503576728938199
1671915857610|1626629448749|158751886864816211
1671916965863|1638059423456|195906583790617673
1671917299649|1640335390538|203224933185094084
1671918504351|1634548462620|184366109745486885
1671925641937|1639672789952|201254608348123099
1671932192288|1636977478409|4803933427520778946
1671932563294|1625935986071|4768186105478528180
1671933587881|1636424491829|4802244577660513450
1671933757718|1640275162130|4814910951612487795
1671934144621|1625655936191|155374187144287245
1671935931991|1640344105921|4814910951612482204
1671939558081|1640361560309|203506408161806996
1671940108197|1603460836978|4695002611533751198
1671941575653|1638379157392|4808718502124858258
1671944507071|1632220018270|4788452303801694793
1671946805198|1639738253618|201254608348127071
1671947962829|1640346969478|203224933185096014
1671948046960|1640088137299|4814066526682355877
1671949772598|1638585983436|197595433650886068
1671951017642|1635733010175|4799992777846832442
1671951864946|1638928314371|4810407351985113951
1671955061339|1622697856577|4757490056363517752
1671955176314|1618195145811|4742853357574563916
1671955845104|1637077650995|4804496377474192559
1671956170800|1635731313772|4799992777846824963
1671956394953|1637104466288|192810359046802656
1671961080029|1639141040161|4810970301938536754
1671968599269|1639682816846|4812940626775515581
1671969052059|1640057036608|4814066526682356407
1671970920425|1600652721454|74027918874904086
1671972529315|1640192188714|4814629476635775770
1671973537184|1640305970498|203224933185098257
1671974682985|1635498649849|4799148352916688024
1671976205401|1616399685963|125256364636241934
1671980893906|1630787450531|4783948704174311827
1671981209889|1636830935580|191965934116673173
1671982117316|1631581500655|4786481978964720371
1671987304041|1639620222228|4812659151798796554
1671990094498|1622697330694|145804037936122753
1671994300955|1640215337573|4814629476635788181
1671996322052|1635291486666|186899384535878167
1671996640077|1638222036055|4808155552171432454
1671999674500|1640265142443|4814629476635771586
1672000546337|1640092082548|4814066526682360532
1672001921264|1627397221578|4772971180082598925
1672002360882|1639022565158|199002808534435660
1672003462545|1635922819818|188869709372850867
1672003984824|1637450132595|193936258953643376
1672008869020|1638555641424|197595433650880769
1672009998175|1639659804166|4812659151798803069
1672010942211|1636995336314|4804214902497484775
1672011107387|1632845042625|179018085187983840
1672013268481|1638595585977|4809281452078269521
1672015155694|1638631793816|4809562927054984417
1672016058758|1640159225010|4814348001659064142
1672017235839|1639763595148|4813222101752224487
1672023373835|1638570380699|4809281452078268431
1672023796412|1640487121183|203787883138515587
1672025486369|1639969179954|4813785051705640764
1672025727687|1630788116055|172262685746928373
1672026585713|1640488115325|4815473901565908572
1672029567730|1639541348502|200691658394697835
1672029685718|1611535716371|4721179784367844553
1672031080474|1640132296713|4814348001659069800
1672031315519|1640062161886|4814066526682358385
1672032235176|1639910691867|201817558301546873
1672032399304|1639912161774|4813503576728937499
1672036665214|1639092448210|4810970301938537109
1672038872005|1632756583612|178736610211273837
1672047140315|1639794827733|4813222101752221194
1672048397283|1640419448028|4815192426589198514
1672052068106|1640379696478|4815192426589205447
1672052124035|1632482364932|4789296728731816020
1672055170482|1640061907784|4814066526682349585
1672056766902|1638711526158|4809562927054991819
1672057511461|1639988735604|4813785051705648771
1672058624996|1639686291265|4812940626775523103
1672059278987|1640479020779|203787883138515612
1672061446023|1636771110290|4803370477567358582
1672061797615|1639049572914|4810688826961828621
1672061928401|1640392607383|4815192426589203236
1672064474153|1639719508547|4812940626775521536
1672066507798|1637356931031|4805340802404324701
1672068538442|1640365956691|4815192426589204673
1672072169462|1636733385950|4803370477567361671
1672072538209|1639786862385|4813222101752229348
1672073071244|1640338787834|4814910951612482558
1672074170984|1639504354999|4812377676822088192
1672077282169|1637187985009|4804777852450905625
1672077476313|1636456663672|190558559233117059
1672078347590|1640303426362|4814910951612487718
1672079629439|1640385746991|4815192426589206192
1672082927396|1620028761753|137078313658090229
1672084799137|1637820136242|4806748177287874897
1672086261918|1629663093309|168603511049685221
1672086987897|1640318352135|4814910951612488094
1672088237852|1640000733212|4813785051705654289
1672089751353|1627466329040|4772971180082610671
1672093562157|1639677146499|201254608348120352
1672096283124|1638401671521|4808718502124864205
1672096564094|1639735520148|4812940626775507051
1672097707684|1639182111621|4811251776915246402
1672098717275|1638709183856|197876908627597001
1672099618380|1638716780208|4809562927054979319
1672102182349|1639789514278|4813222101752232843
1672102682740|1640539506135|204069358115230921
1672104543771|1639856651072|201817558301541369
1672105122462|1639859941688|4813503576728936174
1672105978532|1640447239662|203506408161806031
1672106577434|1610420594945|4717520609670596118
1672110033143|1639446260928|4812096201845392019
1672110057565|1636690048433|4803089002590642323
1672111090029|1639279572361|4811533251891965732
1672111604879|1640540182423|4815755376542628799
1672113578667|1639099027902|4810970301938545282
1672114014837|1636342098971|4801963102683798598
1672114753628|1639841316044|201536083324836317
1672121161709|1640414763230|203506408161805824
1672122414069|1634454040265|4795770653196168285
1672123402879|1639668950995|200973133371412786
1672125536718|1638249351095|4808155552171429088
1672126647814|1640423276750|203506408161806035
1672126710766|1640317940228|4814910951612498076
1672126739717|1640260000766|4814629476635777322
1672129358344|1635228956268|186617909559167331
1672130011823|1635862993633|188588234396141875
1672132014525|1629538997303|4779726579523653171
1672136837271|1637651671712|4806185227334454980
1672136871492|1636074930502|189432659326279013
1672138895566|1639996680136|4813785051705655270
1672139829114|1629384222799|4779445104546943950
1672139867506|1640298163438|203224933185096752
1672146962129|1640467444019|203787883138515650
1672148554513|1639702329025|201254608348121863
1672151860444|1639183891447|199565758487855119
1672151894182|1640338778718|4814910951612498654
1672152874397|1636033944879|4800837202776951253
1672153069224|1631816544763|175640385467457230
1672153330154|1639724733310|4812940626775522254
1672153657361|1637739489317|4806466702311163683
1672154017180|1636048931010|189432659326274005
1672155037365|1637279955480|193373309000223896
1672155607274|1640382484166|203506408161809096
1672156135669|1635453256675|187462334489303676
1672157733907|1636406383548|4802244577660507549
1672161748739|1640486546395|4815473901565913190
1672161831161|1637549549907|4805903752357753028
1672163248823|1631098388324|173107110677059634
1672164488244|1640156558150|4814348001659064074
1672165659058|1640156895854|4814348001659068934
1672167851135|1640282826808|203224933185093649
1672168688230|1640470704979|4815473901565913616
1672169198208|1635711457358|188306759419430858
1672170911988|1639024464545|4810688826961824380
1672173331049|1639401687822|4811814726868667157
1672174153456|1639915001992|4813503576728934071
1672177655096|1639077815225|4810970301938539439
1672177706728|1640531136156|4815473901565910284
1672178550992|1633874101716|4793800328359189237
1672178674234|1640557878876|4815755376542622945
1672181612183|1640531337671|203787883138518433
1672182952477|1638624008327|197595433650885807
1672183708624|1640415274923|203506408161811127
1672183794309|1638777692685|4809844402031703911
1672185521175|1639513621140|200691658394705637
1672187082048|1639749645177|4812940626775513374
1672188302588|1638167607293|4807874077194726089
1672192221223|1638810899025|198439858581016454
1672193545387|1638723285637|4809844402031705482
1672198049113|1631876219275|4787326403894845243
1672198773609|1638720673201|4809844402031689992
1672198875041|1640308748385|203224933185098409
1672201556644|1640665133324|4816036851519341313
1672202809172|1637856031541|4807029652264585733
1672203645631|1631118869213|4785074604081158251
1672204622173|1628820808430|165788761282584534
1672206187453|1640078409628|202380508254961966
1672206711832|1640387703308|203506408161806288
1672208501720|1638259264911|196469533744041668
1672213115219|1636050771905|4801118677753668839
1672213458571|1640092170495|202380508254962853
1672214182979|1638668961441|197876908627596854
1672215857697|1638185596545|4807874077194724363
1672217039279|1604770724065|4699224736184410972
1672217636988|1639685156416|201254608348120353
1672217921132|1633016315530|4791267053568788709
1672219565414|1635321231560|186899384535879559
1672220070430|1631931036506|175921860444166838
1672224174349|1640593443481|4815755376542623494
1672226506951|1632497817720|177892185281137739
1672227492339|1639604264077|200973133371413729
1672227537673|1640244545282|4814629476635787869
1672229149971|1639833853136|201536083324835649
1672230801445|1640525728369|4815473901565909690
1672230890593|1638255152328|4808155552171438729
1672231354462|1637915140720|4807029652264600112
1672231935194|1639267102268|4811533251891956225
1672232778796|1637328467858|193373309000226205
1672233371291|1638165954096|4807874077194729503
1672233894967|1637824864252|4806748177287875095
1672234018253|1640208250135|4814629476635785302
1672234110371|1640234012618|202943458208389757
1672235044170|1639568858086|4812377676822091967
1672235075343|1640694385327|4816036851519324306
1672237039924|1638735246718|4809844402031690064
1672241793906|1622028077298|4755519731526548871
1672244360601|1640676151243|204350833091936707
1672245463684|1632417797274|4789296728731812327
1672245492072|1640127594183|202661983231673499
1672245841008|1640644979842|4816036851519331198
1672249218330|1640487093407|203787883138517238
1672253385623|1639940002448|202099033278252174
1672254537871|1630968919219|4784511654127739416
1672254796645|1640473352904|4815473901565905434
1672255256086|1640395431430|4815192426589198713
1672255967130|1639948423336|4813785051705650790
1672257254082|1640642219672|204350833091941586
1672259967917|1624107084820|4762275130967605872
1672262939409|1610361697235|4717520609670605104
1672263101691|1638004948601|195625108813913158
1672268208831|1639817365855|201536083324830118
1672269855671|1640650662928|4816036851519339640
1672273279599|1631330703525|4785637554034573372
1672275006789|1640323212288|203224933185102194
1672276268392|1640718023525|204632308068653293
1672276410578|1640514054959|203787883138521349
1672277450765|1637054279053|4804214902497482407
1672278586678|1618252400581|4743134832551278393
1672278927860|1632464437272|4789296728731814785
1672280207843|1638867461463|4810125877008406056
1672280743840|1639921745322|4813503576728936165
1672280753363|1640390948417|4815192426589192780
1672281464440|1630456543581|4782822804267468137
1672281497807|1639667417648|4812659151798811548
1672282354029|1640139224910|4814348001659065831
1672285029955|1640544547835|204069358115234150
1672288097921|1640589307637|204069358115232071
1672288434005|1638162207076|4807874077194732133
1672291392409|1636858398787|191965934116668913
1672291885589|1640099434459|4814066526682360792
1672292272721|1635396194975|4798866877939985784
1672293173759|1638355620469|4808437027148141431
1672293288335|1636582123898|191121509186537875
1672297620301|1640723537365|4816318326496036528
1672299066172|1640753090585|4816318326496038417
1672301175346|1640764219070|4816318326496041180
1672301662762|1640704556329|4816036851519336885
1672302166715|1639430001386|4812096201845388045
1672303227419|1638862115149|4810125877008400955
1672305372343|1630407948445|170855310863371277
1672306374097|1637039605604|4804214902497491944
1672307624370|1640051579862|4814066526682362831
1672309751112|1639474083751|200410183417990445
1672309906806|1638666769721|4809562927054986277
1672311828311|1640741182760|4816318326496039065
1672311844610|1640151804305|4814348001659066177
1672312823668|1640233169666|4814629476635772831
1672314361566|1640451901949|4815473901565909884
1672314816019|1639863342945|4813503576728944011
1672317197580|1640088056959|4814066526682366678
1672317640544|1633930715107|4794081803335909958
1672317992216|1637153248438|4804496377474204079
1672319130705|1638936139209|4810407351985122781
1672319451498|1640289974697|4814910951612489810
1672320042813|1639133530415|4810970301938535285
1672320490326|1636793512150|4803370477567353043
1672320932159|1640569438856|4815755376542625234
1672322204950|1640032277623|4814066526682366026
1672322395401|1637393215946|4805340802404320753
1672323245841|1640325717287|203224933185101152
1672326330344|1587511075607|4642929740842285429
1672328386396|1640688211741|204350833091944967
1672328713873|1640657440386|4816036851519327393
1672330079920|1639220585928|4811251776915249772
1672330486076|1631010331657|4784511654127746761
1672332798669|1640788272683|204632308068650513
1672333059347|1629455203641|167759086119554324
1672334544102|1640684618863|204350833091942172
1672334891921|1638996029591|4810688826961828409
1672336293433|1640289724412|203224933185100062
1672337657038|1640562741581|204069358115229210
1672337908666|1640205642457|4814629476635783988
1672338176005|1640606206349|204069358115233361
1672339358134|1640803332455|4816599801472752156
1672340109564|1640486050875|203787883138522862
1672341685939|1625706171990|4767341680548396309
1672342093463|1640686939380|4816036851519327425
1672342150088|1640588581732|4815755376542621535
1672343019370|1634453558673|4795770653196165820
1672344511403|1635677354025|4799711302870120749
1672344982899|1634246661836|183521684815356440
1672345596726|1640647676011|4816036851519326363
1672345824845|1639918836020|4813503576728939444
1672347276986|1620209493200|4749327282038915497
1672348498021|1639426368128|4812096201845377649
1672349371458|1639002981083|4810688826961828193
1672349673134|1640721140225|204632308068650611
1672349934882|1639299145701|199847233464566331
1672352439395|1639495853623|200410183417994777
1672354231788|1640663885598|4816036851519326160
1672358668708|1627065977200|4771845280175760004
1672360461148|1639443206662|4812096201845390821
1672360809905|1636331295284|190277084256411451
1672361541100|1640819434861|4816599801472759781
1672363511983|1640603315656|4815755376542618803
1672363688945|1639507578718|4812377676822102528
1672364700262|1640637051071|4816036851519341387
1672366910457|1640606417914|4815755376542626276
1672366997817|1635397367270|4798866877939983997
1672370267151|1640521731926|4815473901565905457
1672370361355|1640790711730|4816318326496046734
1672370657323|1625254470085|4765934305664842183
1672372832741|1640750616702|4816318326496048612
1672373519935|1638420610248|4808718502124854620
1672373858936|1640685088422|4816036851519334998
1672374775669|1640411061885|4815192426589208153
1672375044405|1636274530580|189995609279692870
1672376699266|1640833829832|4816599801472755061
1672377707848|1639992466347|4813785051705642718
1672377743291|1640770429596|4816318326496048591
1672378179522|1640246238915|4814629476635773766
1672379065028|1640637973690|204350833091944242
1672381378878|1640745288932|204632308068650145
1672382927484|1640582840393|4815755376542624697
1672385263910|1632495672420|4789578203708525844
1672385805060|1640714153771|204632308068648946
1672387917629|1640134871427|4814348001659061685
1672389224427|1639733101247|4812940626775507751
1672393929855|1640814877312|4816599801472761061
1672395096516|1640798161368|4816599801472761700
1672396786899|1635323066300|186899384535876969
1672399259600|1640438802565|4815192426589204233
1672399549959|1640849595298|4816599801472757562
1672400029603|1639654303447|200973133371416723
1672401676204|1609784577858|4715550284833633815
1672402265451|1640480346089|4815473901565919243
1672402605819|1640552066883|4815755376542624490
1672403717393|1640464005797|203787883138515047
1672403979653|1627421671542|4772971180082604857
1672404353095|1640250330507|4814629476635778837
1672405052543|1637477157278|4805622277381033035
1672405632856|1640771541369|4816318326496037936
1672405861119|1640740200212|4816318326496045428
1672407910690|1640036733093|202380508254966503
1672408152586|1640732288828|4816318326496047089
1672410067873|1631318369497|4785637554034588773
1672411296605|1637502044469|4805622277381036726
1672412271521|1640389496970|4815192426589200650
1672413405872|1640804110239|204913783045365427
1672413466023|1640778232683|4816318326496047719
1672413654336|1639959705802|202099033278252877
1672413841426|1640804749645|204913783045361486
1672414161891|1640452954015|203787883138516049
1672414845158|1640141400041|4814348001659065910
1672415506185|1640725320127|204632308068655549
1672416242503|1640858174348|4816599801472758463
1672417829599|1640841106444|4816599801472749448
1672418131484|1639584377412|4812659151798803813
1672418866263|1640115692349|202661983231677789
1672419103230|1640821388107|204913783045359141
1672419813008|1639786094552|4813222101752217861
1672419914563|1640288367269|203224933185097034
1672420035726|1639981400684|4813785051705639758
1672420886822|1640452027687|4815473901565917873
1672421548224|1585787381493|4637300241308060698
1672421915656|1636181891433|189714134302989135
1672422711829|1640571791273|4815755376542629684
1672425202039|1636396766671|4802244577660505175
1672425964160|1636061533683|4801118677753662477
1672426147292|1640867082683|204913783045361880
1672426492690|1640240104856|4814629476635773797
1672427794634|1637729270495|4806466702311174617
1672429920892|1640651161099|4816036851519331616
1672431161593|1639495075631|200410183417988946
1672431649000|1640770643366|4816318326496048677
1672432506367|1640455356776|203787883138517628
1672436544837|1640873056597|4816599801472758343
1672437042539|1640853666062|204913783045358842
1672437168315|1639806630983|4813222101752233636
1672437824040|1640825364451|4816599801472758680
1672438082536|1640528031971|203787883138515190
1672438749140|1637530987766|194217733930352700
1672439601606|1640897383117|4816881276449472904
1672442645488|1640882129753|4816881276449468686
1672442987526|1640861677429|4816599801472754183
1672442989350|1638794831521|198158383604303708
1672443155112|1640796316850|204913783045365517
1672443205174|1640822398842|204913783045360752
1672445955481|1640151111362|202661983231676787
1672446172961|1640072231765|202380508254961925
1672447740983|1640881762131|205195258022072200
1672449857470|1640862604380|204913783045360833
1672449873236|1640431423159|4815192426589202605
1672450442782|1617969265107|4742290407621137506
1672453339460|1640834377910|4816599801472750243
1672453484633|1640225056831|4814629476635775648
1672454165812|1640908868343|4816881276449468567
1672454634901|1640577969493|4815755376542623276
1672455965497|1640860195281|4816599801472751151
1672456499336|1640583780054|4815755376542622857
1672456979724|1603626543962|83879543059778586
1672457408900|1640391472818|4815192426589203438
1672457410591|1640723207529|4816318326496035899
1672458430472|1640379376861|203506408161809702
1672458449920|1640692779360|4816036851519340387
1672458836378|1640625106333|204350833091939473
1672459208382|1639915650823|4813503576728930130
1672459906003|1640921630561|4816881276449459013
1672460545837|1639479743617|4812096201845380291
1672461254588|1640194723422|4814629476635778909
1672461796594|1638746799096|198158383604306947
1672462132503|1617200682704|4739757132830738523
1672462172414|1638000625873|195625108813909079
1672462274660|1639332714425|4811814726868679847
1672462564665|1640920206255|4816881276449472669
1672463176595|1639369064204|4811814726868678263
1672463765722|1640882868510|205195258022071906
1672463778376|1640701177951|4816036851519336807
1672463905050|1638918825458|4810407351985125148
1672464021002|1640922402563|4816881276449468014
1672465789228|1615504434119|4734127633296533081
1672466010466|1639836828905|201536083324833876
1672466036089|1639025259174|4810688826961821766
1672467295118|1640002707999|202099033278256807
1672468020310|1640774732703|204632308068648863
1672474543941|1639959821140|4813785051705648331
1672475299946|1640513150072|203787883138516771
1672475609935|1639348683270|4811814726868665909
1672475765598|1625189443519|153966812260734050
1672475952693|1640833275739|4816599801472751647
1672477205153|1640873231928|4816599801472753421
1672477356350|1640517399725|203787883138522110
1672478155973|1640122224388|202661983231675089
1672478166979|1638644863417|4809562927054995043
1672483596186|1640887948798|4816881276449468645
1672484788547|1640920070047|205195258022076024
1672485846330|1640104710606|4814348001659061082
1672486385235|1640706424005|4816036851519328134
1672486800691|1640768125920|4816318326496038033
1672488330402|1640907989134|4816881276449462169
1672488419749|1638934930004|4810407351985125752
1672488733023|1640950420753|4816881276449464385
1672489740421|1640833340035|4816599801472754789
1672490000280|1640245071744|4814629476635774855
1672490223166|1640087102929|4814066526682358810
1672492152655|1622272469228|4756082681479963981
1672492454432|1640951325239|4816881276449472555
1672492926223|1640666549370|204350833091938929
1672493670189|1614768226164|4731875833482854735
1672493764688|1639426552568|200410183417990421
1672494669440|1640455425150|4815473901565909628
1672494776997|1640757255780|204632308068650718
1672495048147|1638942443080|198721333557728437
1672496954750|1634901165482|4797178028079714658
1672497231374|1640948649344|205195258022068728
1672498468265|1640834994023|204913783045360454
1672498539478|1640874811233|204913783045358651
1672498652028|1640945606812|4816881276449464463
1672498652891|1640897395668|4816881276449467624
1672499924337|1640876408442|4816599801472746638
1672500609363|1640301602572|4814910951612497895
1672500979533|1638375715658|197032483697464343
1672501698161|1640415950852|203506408161805146
1672503235709|1605886278766|91197892454258601
1672505170673|1640521011254|4815473901565911861
1672505898202|1640866573492|4816599801472755194
1672507125619|1634847160768|4797178028079725930
1672507151757|1640781421981|204632308068647719
1672507417450|1640753002275|204632308068653625
1672507821477|1640877910525|4816599801472745718
1672508618410|1640969079900|205476732998787217
1672508813735|1640798981998|4816599801472754070
1672508891958|1640722874087|4816318326496038130
1672509091471|1638620031787|4809281452078272241
1672509457332|1637793290694|4806748177287886971
1672509650649|1640935732227|4816881276449471792
1672509899359|1634166448960|4794926228266036154
1672511324968|1640964704253|205195258022073839
1672513438243|1640723690398|4816318326496040747
1672513688948|1640633347362|4816036851519338140
1672513742773|1640959141841|205195258022072995
1672513999349|1619399934014|4746794007248508841
1672515710693|1640977331486|4817162751426183559
1672515949908|1640979463182|205476732998781765
1672516429624|1638838703903|198439858581017272
1672516959517|1619541804682|4747356957201935086
1672518200620|1640190157165|4814629476635784996
1672518626009|1636663321076|191402984163248219
1672519055012|1640936707465|205195258022074559
1672519688787|1636927027675|4803933427520776099
1672519950253|1640954492351|4816881276449466832
1672520087483|1640825331949|204913783045363499
1672520879607|1640938802080|205195258022070586
1672521186788|1640861746129|4816599801472748783
1672521369799|1640982890797|4817162751426180159
1672521691329|1639606920345|4812659151798801080
1672521892333|1640944336331|4816881276449458490
1672522252279|1640620264720|4815755376542616853
1672522285216|1640037465060|202380508254965489
1672522711648|1640981060171|4817162751426170466
1672522997355|1640918806388|4816881276449459136
1672523488971|1637763567177|194780683883777972
1672523683686|1640940996220|205195258022071141
1672524864589|1639867796690|201817558301544802
1672525609461|1640818045213|4816599801472751850
1672525787632|1640967080392|4817162751426178879
1672525890852|1639920861703|4813503576728941160
1672526678236|1640774551494|4816318326496047539
1672527139393|1640866526192|204913783045363946
1672527422823|1640872834139|4816599801472750595
1672527942993|1640810262241|4816599801472750773
1672528873271|1640986266977|4817162751426182238
1672529036963|1640984242469|4817162751426173074
1672529101369|1640902768127|4816881276449463119
1672529178918|1640975136649|4817162751426174970
1672529271258|1637067225784|4804214902497490636
1672529417333|1640248098296|4814629476635774900
1672530076974|1640993900998|4817162751426175121
1672530194516|1640993881382|205476732998781919
1672530262813|1640993970948|4817162751426169823
1672530341480|1640834300976|4816599801472751601
1672530656449|1640820506277|4816599801472755064
1672530677701|1640897313660|205195258022074353
1672530736750|1640990601301|205476732998787066
