createTime|dependencyTime|accountId|loanId|amount
1670710021888|1652507043215|4796052128172868917|4854598923328684863|617358.94
1670710516845|1669669133732|65865144550295236|298644950290007124|50229279.06
1670711913080|1668509163996|4812940626775515254|4906671794020160449|2920822.4
1670711993207|1634439426503|4795770653196167730|4723713059158235594|8268484.97
1670712167982|1665137751281|4671077238513353832|4895694269928450588|5655841.86
1670712439747|1668278684612|4816036851519328134|4905827369090025854|10801456.68
1670712560045|1659638073883|4776348879803135758|4877679871418966479|10116095.61
1670712763786|1669918076845|197313958674173206|299489375220140112|43244823.34
1670713666258|1634103975807|182958734861933121|170010885933240319|16435662.84
1670714312719|1670356926676|4806466702311178267|4912582768531089233|2649975.19
1670714373403|1669446593035|58828270132529039|298082000336585934|5863448.5
1670714580721|1668554172081|4801681627707082608|4906953268996867203|2717978.7
1670715030853|1631653937256|150026162586784021|175077435514030750|43199474.04
1670715556979|1660595425383|199847233464573633|269090077735391919|1936806.11
1670715600955|1657159768667|162692536538761064|258112553643672752|20410899.46
1670716359792|1667844461097|4796052128172880368|4904419994206477997|21698894.14
1670716361611|1609549137555|81064793292676465|103019841476104693|950417.8
1670716741861|1649174568201|141863388262174133|231935380809582778|14465785.82
1670717771803|1663306317501|129478489286906538|278097276990131096|93590377.8
1670718641453|1665859109070|179862510118115009|286260051314740729|11273975.82
1670719367663|1662464196129|169447935979815349|275282527223021845|45274484.6
1670719414330|1661928538679|4815755376542623276|4885279695790151455|7415157.41
1670719887816|1651681523292|191121509186542764|240098155134194052|840967.03
1670719902591|1649397910779|4786481978964714820|4844465824167106199|4095093.76
1670720466534|1649110671093|4810407351985125059|4843621399236977049|1454462.24
1670720513794|1631246593812|4778882154593518245|4785356079057863085|10357401.38
1670720879732|1668937778632|4816036851519330467|4908079168903712545|27430416.09
1670720897000|1631652631679|175077435514032460|153122387330599615|24920050.72
1670721047220|1666677102354|4799711302870120749|4900760819509240597|1234098.49
1670721772746|1630424914388|171136785840079817|76279718688588353|3612881.42
1670721783406|1612388883316|4707668985485738359|4723994534134949962|8667873.35
1670722284109|1640047946575|4814066526682351312|4719490934507570210|887842.36
1670722332029|1670114717025|4806748177287878817|4912019818577661728|1747658.16
1670723002135|1670197069463|4789296728731817538|4912301293554372005|1216415.95
1670724182184|1666406236797|4813785051705649326|4899916394579106011|384156.96
1670724421812|1618836447553|4745105157388253746|4672203138420188101|378039.72
1670725401595|1640294013561|4814910951612489909|4783948704174314491|5444418.8
1670725812586|1668568799873|4807311127241295617|4906953268996867137|5144906.28
1670725872645|1667911332610|4730749933576003270|4904701469183185596|7179873.46
1670726240946|1651383512215|4811251776915249772|4850939748631449650|62410920.29
1670726442050|1661781883126|96264442035046598|273030727409337754|5971664.09
1670726931791|1648383644964|4811814726868678371|4841088124446581175|28257.46
1670726975326|1661174872508|4689936061952962551|4882746420999757148|61052011.6
1670727619902|1633797545641|168040561096268536|182114309931798656|666897.2
1670727688707|1661195362740|4816599801472756444|4882746420999756333|36612061.58
1670727753436|1666855454838|4733846158319822229|4901323769462658751|13481036.01
1670728478284|1638811074655|198439858581015968|192247409093380270|12204842.86
1670728974058|1664914908833|4807311127241298559|4894849844998310699|1366316.14
1670729207534|1670070849020|4772971180082599287|4911738343600950549|542370.45
1670729881434|1651053927120|4711328160182964938|4849813848724605787|1870902.36
1670730108958|1663080485235|4686839837209133296|4888938870487384249|1776669.88
1670731242410|1655809294108|4808718502124852699|4865294972443692394|1752872.1
1670731977884|1670552044932|203506408161807451|301741175033825250|6461728.83
1670732127757|1662868246667|4772971180082597446|4888375920533965003|277060.47
1670733785689|1670006698607|129197014310192559|299770850196849554|37593381.17
1670735050444|1663698176457|4708231935439149419|4890909195324362656|510736.49
1670735219550|1641847952360|133419138960853741|208291482765887221|4810191.8
1670735344030|1667549126293|173670060630481583|291889550848954444|2049766.15
1670735683518|1642350630830|4721742734321260221|4821666351053540873|10096646.91
1670736164424|1658204488949|4795770653196172625|4873176271791596951|14669520.65
1670736579739|1660936076398|79094468455697840|270215977642231991|10243900.04
1670736703087|1650371383605|195343633837196243|235876030483530314|11575224.75
1670737362910|1664614111234|4751297606875882110|4894005420068181297|211465.75
1670737519412|1670550530170|202099033278253665|301741175033824910|1233074.93
1670737625179|1670434233469|4801118677753666415|4912864243507794120|13124972.94
1670737774494|1668386173443|135107988821117607|294704300616058555|18482168.0
1670738042588|1630424914388|171136785840079817|37999121855939139|29804071.46
1670738062529|1666655648100|201254608348123567|289074801081846536|72542828.25
1670738235901|1634762232854|185210534675613683|91479367430964490|50389406.84
1670738351873|1615851897920|4705698660648748004|4735253533203366512|34370566.85
1670738429807|1656167163151|4763401030874442007|4866420872350537988|389581.45
1670738582351|1664949884012|4808155552171428938|4895131319975020440|6076491.85
1670739934535|1667260163792|4801400152730370297|4902731144346206398|3870751.54
1670740300452|1663986427733|4809562927054995986|4892035095231211713|25213606.87
1670741408422|1670047522835|4729342558692455156|4911738343600955209|13488175.49
1670741847518|1670039372906|4662632989212020340|4911738343600949488|1641661.11
1670742782100|1670724361546|4798303927986569086|4913990143414642419|10614535.29
1670742981078|1666677102354|4799711302870120749|4900760819509240597|7056631.36
1670743112757|1649728348329|4741445982691017610|4845591724073953697|69365912.0
1670743122697|1669475606871|131730289100587931|298082000336585259|551211.46
1670743228134|1649887919364|4795207703242751805|4846154674027374281|3549671.71
1670745597319|1660408529698|170010885933243996|268527127781970542|2484588.36
1670745612601|1669310901428|4815755376542630705|4909205068810561886|30252926.72
1670745876298|1661801996252|4788452303801688170|4884716745836729273|16642538.01
1670746195383|1670234541301|195343633837203457|300615275126985553|61861720.23
1670746629015|1633838558648|4755519731526536547|4793800328359184437|33048572.04
1670746660856|1670718457777|4801963102683805026|4913990143414640835|29749288.38
1670746909628|1608123965094|98516241848734495|83879543059778525|27546084.16
1670746967429|1659922059985|4802807527613931132|4878805771325805201|9009607.6
1670747231908|1669429406005|4715268809856925916|4909768018763982833|6632190.27
1670747941224|1666887460538|10696049115006256|289637751035265858|6723389.7
1670747984653|1669722235049|4816881276449459137|4910612443694106444|17484042.09
1670747992829|1670514234404|4687121312185861203|4913145718484511247|4645540.01
1670748165394|1627028575856|84442493013200231|159877786771654779|324291.24
1670748522405|1668658686518|138767163518357729|295548725546191489|41577156.01
1670748608326|1664368360594|4809562927054981455|4893160995138045359|13472829.03
1670749643600|1669998904004|4816599801472759692|4911456868624245287|355096.22
1670749701425|1640201224134|202943458208391640|174233010583901310|24597261.81
1670749961856|1670747661615|199002808534436320|302304124987246134|2142639.27
1670750363957|1670722366418|144678138029284328|302304124987248908|147965.6
1670750475957|1659249226744|4796052128172870408|4876553971512116928|528590.11
1670750670772|1664459999593|171136785840079817|281756451687367234|30136247.64
1670750939825|1661210715246|4816036851519329281|4883027895976463407|26599044.54
1670751914255|1667621780300|4760023331153920866|4903857044253059461|33531678.07
1670752080219|1668540761377|4745105157388253746|4906671794020164551|2511507.08
1670752626731|1668027927971|4790141153661946565|4904982944159893136|2088138.08
1670752725054|1660515277687|4783667229197601806|4880776096162776954|21504585.87
1670752759662|1661375742113|4805622277381044052|4883590845929890295|2666232.42
1670753137191|1669021745912|4760586281107331274|4908360643880423220|1943546.22
1670753307498|1624232591173|4752423506782727789|4762556605944306757|1247843.72
1670753545071|1664090313874|4761149231060752686|4892316570207915890|10334480.22
1670753702851|1666989263645|4685713937302305100|4901605244439372577|16146842.64
1670753743079|1663346075730|131167339147172227|278097276990132114|28746.84
1670754280564|1647993388357|195062158860491811|228276206112346409|35861009.98
1670754286740|1635505076214|4721461259344549356|4799148352916688240|956442.14
1670755048755|1669622409367|4711328160182967197|4910330968717398257|13882304.6
1670755247810|1670274085671|4757490056363512252|4912301293554371272|2496301.75
1670756266831|1670136707404|164944336352444993|300333800150270313|23694241.3
1670756753434|1635237191136|4795489178219448966|4798303927986554482|988100.03
1670756877237|1670336019506|4768186105478521327|4912582768531084491|351478.53
1670758164718|1668827774619|4814910951612496564|4907797693927007258|19750911.71
1670758514372|1668321585863|166070236259290895|294422825639348589|1879136.63
1670758602415|1663556904684|4797459503056432325|4890627720347655011|17646422.12
1670758638396|1633394967676|61643019899641885|180706935048246123|50401911.24
1670758841184|1638518028443|4737786807993773458|4808999977101564896|84956769.3
1670759116138|1666642787873|4816881276449472256|4900479344532530861|81087721.66
1670759232402|1669935341710|4685432462325593166|4911175393647534112|576119.74
1670759792324|1669791188960|4796896553103005082|4910893918670818612|6665065.39
1670760613835|1651971392665|4745668107341667428|4852910073468424545|1536272.74
1670761103086|1631634298182|4691906386789932021|4786763453941420312|885003.63
1670761184489|1644097522758|87257242780308669|215609832160365771|34488554.15
1670762247448|1670064705290|184647584722197100|300052325173563420|15244511.66
1670762492335|1668897396493|4690780486883090737|4907797693927003210|296947.25
1670762775115|1659261852186|4816881276449472906|4876553971512125530|2104950.97
1670762875186|1637665805147|194499208907068964|138485688541646233|1102180.59
1670762930458|1643838346929|4636455816377926896|4826451425657619223|7616240.73
1670763364338|1670502815336|4776348879803122105|4913145718484500787|29955332.89
1670763420931|1664704497229|111745565754138990|282600876617503813|4636946.79
1670763533292|1645575639441|4680647387721509475|4832080925191838186|31237481.44
1670763934143|1664481558234|4804777852450898194|4893442470114754765|10560844.33
1670764316436|1669390292883|4789578203708532499|4909486543787268023|9632466.07
1670764664279|1651102471406|4768749055431940596|4850095323701317618|1597305.21
1670764834652|1632221383618|4788452303801688104|4754675306596406158|6600593.95
1670765145305|1656982925856|4810407351985112231|4869235622117638877|8345270.05
1670765528824|1643704470584|4808155552171430807|4825888475704200158|99069.64
1670765552277|1670119649759|4667699538792809103|4912019818577658277|48013017.32
1670765576416|1662330555717|4809562927054987286|4886687070673703806|34168722.65
1670765811246|1669581303045|142707813192310959|298363475313300415|9330261.45
1670765974348|1626501369323|4727935183808891504|4769874955338778215|14608599.79
1670766195499|1657131477690|4815755376542618713|4869517097094351975|5342781.68
1670766354601|1670047522835|4729342558692455156|4911738343600955209|15960639.58
1670766796757|1660284619072|141018963332046362|268245652805259850|8719154.69
1670766805295|1658357857634|4816881276449457290|4873739221745009363|17373683.09
1670767373967|1634992707022|4797459503056426098|4775222979896282228|15987642.18
1670767670034|1659973532438|4789578203708534855|4878805771325808012|4547310.96
1670768345629|1628127034328|149463212633363462|163536961468894305|10878146.71
1670769743463|1661797788504|4809844402031697755|4884716745836729102|14588315.61
1670769848859|1659299267060|4804777852450912614|4876553971512124216|31086799.61
1670769933721|1635993434634|189151184349564521|178455135234558231|6786129.05
1670770292319|1668195503559|4803089002590650771|4905545894113323107|21099144.25
1670771246075|1669554107544|4817162751426170287|4910049493740685415|9947358.88
1670771313370|1650953410538|203506408161807269|237846355320506221|895299.99
1670771521783|1642648239112|4777193304733264401|4822510775983675819|64040946.04
1670772389391|1630244690446|4782259854314058751|4773252655059312617|31384037.73
1670772927193|1656467671819|4793518853382479293|4867546772257378828|12220054.3
1670773179488|1632542871936|4789578203708525416|4780289529477072652|62611077.33
1670773557428|1660993775917|203787883138518478|270497452618942658|76066786.24
1670773842490|1664992862575|4793518853382473349|4895131319975019498|10497056.55
1670774485957|1637879255127|195343633837203457|68116944363983695|9839395.56
1670774748071|1623818298928|4731594358506135147|4761149231060750982|3617046.65
1670775916734|1637986130836|4761712181014181253|4807311127241302231|27110417.03
1670775979912|1633616006667|181551359978379567|171418260816793440|93563.32
1670776071623|1652363515116|186617909559167415|242349954947876364|13491112.8
1670776312352|1663037486991|175640385467457815|277252852060001280|57470491.36
1670777690270|1662971572228|4806748177287879707|4888657395510677814|15976009.23
1670777953988|1645048390339|4807029652264596682|4830392075331575916|13388246.57
1670778359634|1670754301144|4790704103615365987|4913990143414632976|624783.11
1670779392699|1664890950119|197313958674170540|283163826570920358|984.7
1670780601320|1670225519189|4721742734321255316|4912301293554369076|28732286.54
1670780795977|1668425230232|4799148352916686282|4906390319043445647|20376841.34
1670780803009|1647170639256|204350833091939611|225461456345237590|34735955.65
1670781213433|1669582541590|4814629476635779073|4910049493740688243|3445353.12
1670781612444|1670582859411|166914661189421323|301741175033824691|6276923.53
1670781953152|1656789744283|198721333557731753|256705178760123494|2929924.81
1670782206238|1665554529796|4741164507714303447|4897101644812001541|2384201.0
1670782249596|1669903471201|4815192426589192762|4911175393647526273|17101467.41
1670782381768|1652693784606|4777193304733264401|4855161873282111916|10321722.73
1670783008334|1652799288051|4810407351985116747|4855443348258819501|944034.96
1670784409617|1665570025698|4805340802404327691|4897101644811998266|680229.75
1670785364934|1644979292961|4811814726868672230|4830110600354861784|12748946.44
1670785802562|1662072936853|4789015253755116781|4885842645743576390|26157187.38
1670785895271|1668010034573|4770437905292206412|4904982944159896661|4844597.63
1670785901232|1640977132997|4817162751426176407|4788733778778396354|103597.48
1670785945269|1670637221873|203787883138517405|302022650010535424|35384409.66
1670786553626|1660515277687|4789859678685236239|4880776096162776954|45394405.9
1670786637487|1656811345710|4765934305664827670|4868672672164217039|52115802.61
1670786993194|1657935612308|4757771531340231817|4872331846861463611|5915892.18
1670787071597|1654449086086|4807311127241300024|4860791372816322285|36484168.53
1670787211147|1658297215299|171699735793506428|261771728340913907|500114.93
1670787490257|1670754301144|4790704103615365987|4913990143414632976|13834519.49
1670787570734|1626496346274|4667981013769521285|4769874955338777899|9928493.21
1670787656381|1645854771418|4731594358506141217|4832925350121972035|48322891.85
1670787768639|1634756795282|185210534675615243|172825635700345058|12602939.56
1670787769053|1653948169989|185210534675616182|247697979505380109|45750851.84
1670788630902|1668658686518|168040561096265952|295548725546191489|14521905.66
1670789024929|1663887565970|98516241848734495|280067601827105759|47713569.76
1670789292082|1638986340262|4810688826961827832|4671640188466761418|17736275.25
1670789293501|1649573348752|200410183417994933|233342755693138598|1336618.42
1670789549388|1667172932704|4810688826961828833|4902449669369499921|22431828.23
1670789658166|1637967034289|4807311127241304494|4798866877939980643|8435726.39
1670790619495|1625876962093|156218612074422716|149181737656652911|11499.87
1670791485655|1668880741791|4807592602218014380|4907797693927004016|3036261.29
1670791580156|1664576374869|204350833091936759|282319401640788289|65167986.26
1670791831791|1652362560308|4796896553103001946|4854035973375264184|9891389.88
1670792002005|1658100613099|4816318326496050946|4872894796814886574|24815666.19
1670792232798|1666589518480|142426338215593578|288793326105134102|43556321.65
1670792442164|1670237231035|150589112540206459|300615275126983990|7730654.44
1670792453914|1632200038717|176766285374295428|124693414682822804|31060740.07
1670792615808|1667748797005|4780008054500376109|4904138519229769253|7332974.65
1670792700846|1670615868405|4709076360369286458|4913427193461218215|17738002.21
1670793082939|1668941142354|4816881276449459615|4908079168903710810|6989988.27
1670793599248|1661117170428|4744260732458116909|4882746420999755722|48302847.76
1670794451746|1650419369890|148900262679938849|236157505460241550|20092059.64
1670794873694|1645943725070|170010885933236505|221520806671286440|1417312.3
1670795009438|1650119354913|4807311127241296830|4846717623980787527|52071698.44
1670795072800|1661306983620|4760586281107337532|4883309370953178669|93531651.93
1670795228922|1662429923547|4722024209297969445|4886968545650412146|4372433.61
1670795515499|1637981962811|4807311127241301993|4751860556829299562|1172758.21
1670795671274|1639249062081|4811533251891956027|4785919029011285415|5838527.97
1670795804695|1618498673176|132293239054012358|124411939706112479|2963434.34
1670796058103|1669487131830|201536083324830048|298082000336584919|57423613.3
1670796105014|1657700730200|4783948704174312993|4871487421931325618|13184955.9
1670796596038|1651565884769|4712172585113105829|4851502698584875241|33540389.9
1670796906491|1660071233341|4723431584181520481|4879087246302512409|34533185.08
1670796995146|1667138021095|4631107791820431164|4902168194392789749|231335.27
1670797371568|1647753546252|204069358115234302|227431781182215320|3999625.26
1670797643749|1670362670075|4661788564281896982|4912582768531086702|5904970.79
1670798162860|1665139317958|4792111478498924840|4895694269928443755|32983022.27
1670798923766|1632868342328|4778600679616812203|4790704103615368343|3658603.25
1670799151870|1655240709861|178736610211271390|251920104156040118|32603430.24
1670799283984|1663296422975|75435293758456809|278097276990128727|6779159.25
1670800058579|1646854987326|130322914217034072|224617031415103692|356665.93
1670800725772|1662274871162|4812096201845383300|4886405595696993228|3109477.3
1670801146485|1667993328765|175921860444161505|293296925732504502|69576360.78
1670801662230|1664016747062|190558559233117169|280349076803815336|8114142.52
1670802264728|1628915049136|4777756254686690970|4739757132830746232|66972518.48
1670802299126|1662190455399|4754675306596410105|4886124120720282978|2720895.53
1670802670928|1670467257540|4764245455804572168|4913145718484505835|1092405.19
1670802756344|1637202995673|4750171706969040160|4804777852450903690|68203387.65
1670802859023|1637251423913|4795207703242751805|4805059327427618506|5143559.86
1670802973061|1638723081264|4809844402031691290|4690217536929661877|29917727.46
1670803216260|1634633284120|4761993655990879562|4796333603149579085|2706960.4
1670803309829|1649501530026|200410183417988278|233061280716423920|2674161.41
1670803741144|1670417456648|4816599801472750595|4912864243507792945|3555081.26
1670803933444|1664159089822|4817162751426177344|4892598045184629026|61460443.12
1670804085952|1652937099569|4793800328359183785|4856006298212238210|15759458.64
1670804621570|1637491141998|193936258953643650|144115188075856930|3291983.99
1670804983558|1669408824237|4812940626775509195|4909486543787263326|28005702.6
1670805087896|1669928990639|92323792361096631|299489375220138905|17784063.35
1670805327987|1670442273243|190840034209825768|301178225080402515|9559835.59
1670805416120|1633892735823|4794081803335909195|4778882154593527510|3604938.22
1670805445928|1669923497258|4689373111999540068|4911175393647532666|324361.9
1670805666673|1670095433558|165507286305873509|300052325173564021|680259.95
1670806113316|1628521828119|164944336352451215|152840912353890358|7952241.95
1670806159333|1644975127770|4796052128172872970|4830110600354860246|1686898.73
1670806217073|1670680469267|124411939706118213|302022650010538874|41138187.56
1670806324743|1658161327037|4815473901565907942|4872894796814879778|23093681.94
1670806378950|1654801749896|4786763453941423506|4861917272723165684|63357378.99
1670806432234|1652073839559|4809281452078284914|4853191548445140891|6607987.02
1670806807939|1660752832677|4816881276449464463|4881339046116201428|23303624.54
1670806927267|1619379598081|90916417477542168|135107988821115044|774572.44
1670807575283|1631581500655|4786481978964720371|4746794007248512059|31311375.3
1670808220889|1663236135450|4772689705105896609|4889501820440813656|3734685.99
1670808569541|1649083851520|4804777852450905852|4843339924260262623|67111965.15
1670808684401|1630256841780|170573835886661022|151433537470335147|273601.59
1670808871052|1661387057264|161848111608628652|271904827502494605|7221865.06
1670809245616|1667049010907|4686558362232422592|4901886719416074396|72285901.43
1670809406802|1633967276543|4794363278312616123|4758615956270357992|3056452.56
1670809626646|1659536521393|141581913285466407|265712378014863197|12875557.23
1670810737620|1650563643151|4815755376542621198|4848124998864343626|46848980.43
1670810744181|1633380007186|4792392953475632878|4651373990143592747|1592494.98
1670810953012|1669728379760|4816036851519339115|4910612443694113765|19810590.63
1670811955306|1643216200977|4790704103615382287|4824481100820654410|38708085.0
1670812156281|1670682647908|4814910951612487795|4913708668437925649|20426071.62
1670812463076|1667295053467|203506408161810954|291045125918822371|19088595.57
1670812561860|1670811632158|199002808534439974|302585599963958980|1838950.81
1670812844637|1668238743921|4705698660648761978|4905827369090032624|67254040.15
1670812999504|1652675675741|4815473901565920389|4855161873282116147|20900035.37
1670813139797|1665100515029|4812940626775516086|4895694269928445389|3617026.34
1670813349670|1651029653760|150589112540202867|238127830297216184|5105434.62
1670813378780|1666778056392|4798303927986567691|4901042294485951402|1233638.03
1670813487800|1647371266370|4806748177287882614|4837991899702761482|8679827.21
1670813536726|1667029612836|4804214902497480521|4901886719416076640|14343628.35
1670814194337|1668509611868|4765089880734709938|4906671794020164307|13862806.16
1670814348733|1667239668564|4809281452078272668|4902449669369498148|23227471.15
1670814482953|1640692569564|4804777852450912614|4816036851519333173|4778521.3
1670815076303|1669429406005|4715268809856925916|4909768018763982833|29092.26
1670815322542|1670601773323|172825635700344786|301741175033824497|5416843.32
1670815648893|1668574250711|4772408230129182192|4906953268996871929|20776782.01
1670815769599|1669163312504|4765934305664828968|4908923593833841598|13379029.02
1670816513550|1669286973507|4754675306596407172|4909205068810555008|51148479.41
1670816697452|1661294631507|150307637563496188|271623352525786662|23998057.47
1670817665259|1608406831166|4711046685206254889|4693595236650192099|14759259.85
1670817711291|1670165723291|4649966615260042697|4912019818577661278|21435360.94
1670818134781|1668310373834|4807311127241299923|4906108844066737841|2503676.38
1670818182684|1670597507443|4815192426589204233|4913427193461218486|58564893.77
1670818238058|1658565000122|115686215428079855|262616153271042178|23448545.71
1670818252443|1668948554242|4789296728731823660|4908079168903715884|21585922.79
1670818696678|1656807227295|4799429827893411906|4868672672164226920|83794.25
1670818729684|1669558720932|4810125877008412720|4910049493740690812|774924.78
1670819919856|1668692578044|4734972058226655267|4907234743973576729|68339726.68
1670819973095|1664768743109|4778319204640110683|4894568370021606042|1508266.21
1670820630138|1662912448779|4749608757015609464|4888375920533962861|3757579.92
1670820875264|1668865743740|4802244577660516283|4907797693927006779|8285546.21
1670821221606|1670754301144|4790704103615365987|4913990143414632976|43090440.82
1670821536048|1662083890073|4761430706037463802|4885842645743571087|41613777.02
1670821872924|1661720963067|199284283511149252|272749252432628648|3791605.38
1670822352743|1666537989988|201817558301547118|288511851128426525|3664677.62
1670822551146|1651582982373|4785356079057879778|4851502698584877361|1680439.72
1670823006820|1666924851088|4816599801472759783|4901605244439372386|35300.38
1670823187636|1666590748920|4795770653196171798|4900479344532530100|37455557.09
1670823732132|1639283934470|199847233464566922|87538717757014731|25325134.14
1670825427584|1642454253703|177892185281134941|210261807602860239|1979032.83
1670826061945|1668942110067|4816036851519338875|4908079168903717700|664662.24
1670826350014|1649851227142|4813222101752226400|4845873199050659099|33394236.61
1670826640981|1641681863334|4815755376542624190|4819414551239858544|20459743.52
1670826932935|1644499320072|4684869512372160471|4828421750494594245|25107255.37
1670827037726|1633826217272|4793800328359192172|4760867756084041535|32426879.84
1670827510051|1622116888173|4734127633296531412|4755801206503248725|4353835.45
1670828072268|1661639117199|166633186212716588|272749252432630645|3342067.71
1670828283639|1669526791708|4699506211161129113|4910049493740693433|15072358.73
1670828352245|1654049694787|4812096201845389137|4859665472909484527|5056602.24
1670828784279|1664410800967|4807311127241302047|4893442470114759565|9050396.89
1670829123872|1668118811198|124411939706111547|293578400709215216|42555744.87
1670830609577|1641134870988|4790704103615380888|4817444226402887118|7249411.11
1670830790190|1654251305300|201536083324834468|248542404435512215|25720844.12
1670830821636|1639594341615|4812659151798808594|4742853357574561128|13095406.33
1670831209116|1626684879035|4770437905292207976|4685713937302296577|22561918.81
1670831729400|1653054407593|168322036072976759|244601754761562851|1648743.58
1670832736230|1662581651899|4761993655990882896|4887250020627122968|343176.29
1670832910447|1649614971637|4774378554966151143|4845310249097234872|23684924.2
1670833409636|1635036890366|186054959605749605|159314836818234989|8891245.37
1670833987864|1665365133887|4812096201845389097|4896538694858580449|1359271.5
1670833990623|1645148067022|4784230179151027467|4830673550308282805|221923.74
1670834222621|1654896744055|147211412819681253|250794204249199434|1270047.35
1670834753035|1670744556666|4749890231992330242|4913990143414638704|1897203.99
1670835170311|1633078425938|179581035141399552|146648462866252391|3994092.92
1670835668654|1669669133732|65865144550295236|298644950290007124|6850016.88
1670835832348|1650230456055|186899384535882934|235594555506823559|2268056.17
1670836869118|1665111257142|4812096201845384630|4895694269928445657|26318110.92
1670836957773|1661848650021|4789859678685246061|4884998220813442813|13158720.05
1670836992398|1641610201356|4695847036463875546|4819133076263142293|40830725.24
1670837570714|1646259557964|4814066526682356407|4834332725005521001|4076737.77
1670838079250|1669949684760|4793237378405776437|4911456868624245997|16368635.03
1670838920017|1640303998637|4772408230129182643|4814910951612487736|3606792.17
1670839011436|1670216550299|4807029652264591294|4912301293554373452|35022501.43
1670839145232|1654171872883|4814629476635787654|4859946947886196820|198795.8
1670839391952|1624460353913|141300438308755811|151715012447047549|1630042.07
1670839862145|1670790547018|4708513410415868886|4913990143414641842|35304582.32
1670840967950|1658226641461|63331869759902594|261490253364202522|27932889.96
1670841350334|1630797444242|4783948704174318175|4649122190329910554|20423996.81
1670841454534|1643612636120|184366109745483242|213920982300100820|2016808.53
1670841721087|1668247717940|154529762214158014|294141350662640298|4575309.1
1670841863678|1664919253157|4671640188466774570|4894849844998318286|29746046.25
1670842073106|1670062906863|4760023331153903928|4911738343600947437|15913949.94
1670842119687|1670047522835|4779163629570241269|4911738343600955209|3554909.37
1670842723553|1661140467891|200691658394703847|271060402572365477|10516882.09
1670843060495|1632594872225|114278840544527478|178173660257845941|982367.1
1670843709920|1638831158995|4810125877008413281|4805340802404327153|1256611.85
1670844139242|1666315708675|4653625789957283759|4899634919602393922|26970509.79
1670844518596|1655213351592|204350833091943229|251638629179330729|345822.07
1670844563760|1633965826283|4733283208366408611|4794363278312614315|2358496.58
1670844815065|1663722051838|4816881276449460502|4891190670301071984|6015681.22
1670845715446|1640200836736|4745386632364951912|4814629476635772359|14867443.21
1670846065352|1669254640068|4815192426589194532|4909205068810552727|1388186.96
1670846130839|1670760609167|180706935048248960|302304124987249283|24225279.3
1670846152236|1605319390258|89227567617278768|82190693199512062|35868245.96
1670846449421|1633033748709|4791267053568793412|4756927106410090669|43835776.45
1670847828997|1670008639886|184366109745481388|299770850196849726|33541862.16
1670848006303|1669592345973|4814348001659073348|4910330968717401972|21538808.46
1670848110295|1637665805147|194499208907068964|138485688541646233|34767756.89
1670849183887|1670013331252|4796052128172883525|4911456868624246324|4756690.37
1670849320589|1670847130905|199002808534441527|302585599963959902|22747951.03
1670849959670|1642032452527|4713298485019948287|4820540451146702988|11577203.2
1670850238349|1670417456648|4816599801472750595|4912864243507792945|6459267.43
1670850720375|1665449773866|4812659151798804036|4896820169835287149|2496324.71
1670852015487|1642028406250|4773534130036028554|4820540451146702909|35225142.15
1670852072671|1657578098535|4757208581386809596|4871205946954620421|58484166.01
1670852243286|1663688315320|95701492081628774|279223176896974281|81.92
1670852294147|1649904770607|4739475657854042185|4846154674027374447|41253516.29
1670853227343|1668567253771|4734409108273238954|4906953268996869101|74286123.15
1670853272716|1649766536836|184084634768772838|233905705646557534|5354552.6
1670853454671|1639691673903|4812940626775511976|4788170828824972266|27899741.31
1670853661242|1659771075435|191402984163247131|266556802944991871|357377.41
1670854219162|1653848879554|4796896553103006463|4858821047979348116|4438295.82
1670855324512|1658533970799|4810125877008402065|4874302171698430973|49124044.44
1670855639308|1670809220035|4799148352916688336|4914271618391345281|6340798.47
1670856205037|1665810693042|4787326403894851422|4897946069742133758|8176584.13
1670856649301|1655566978456|4764526930781275789|4864450547513558009|48446.9
1670856854401|1668278684612|4814629476635774855|4905827369090025854|30028263.95
1670857072006|1670810007176|177329235327716638|302585599963957340|61818973.81
1670857473085|1669838062819|4785356079057866708|4910893918670817714|1799584.62
1670858038186|1667802227883|4775504454873000586|4904419994206476811|218385.65
1670858203827|1645602860390|4776630354779848636|4832080925191841559|76965740.18
1670858226575|1669993122554|4713017010043233560|4911456868624242308|19646401.81
1670858916799|1626181996737|111745565754138990|157344511981261890|7369893.39
1670858960408|1659962263622|4805059327427613685|4878805771325803558|39934437.39
1670859249788|1650841403722|121034239985583536|237564880343794580|936486.41
1670859789500|1670680469267|146085512912838726|302022650010538874|9665696.91
1670860060554|1667681995354|140737488355335719|292171025825665619|5525868.06
1670860339264|1610949144432|4713579959996655827|4719209459530864869|14228333.21
1670860570567|1664137799271|4788170828824986726|4892316570207922709|4140524.37
1670860997417|1663018636933|4780008054500370573|4888938870487390408|11967440.56
1670861799121|1666826165969|4770719380268926084|4901323769462663730|38573642.63
1670862484981|1670730332585|4754112356642980249|4913990143414632737|37972097.52
1670862828546|1667619154199|4785637554034573474|4903857044253048960|44588107.36
1670862972655|1660723974469|4679802962791369883|4881339046116198343|10422791.11
1670863257325|1631355700006|173951535607190930|171136785840082238|41742162.68
1670863583130|1668861884257|4812096201845391453|4907797693927008130|100999.18
1670863614088|1668197626109|4795207703242746363|4905545894113319332|49347191.73
