createTime|dependencyTime|account|loanId|amount
1670029607057|1657700730200|4780852479430495776|4871487421931325618|6488815.87
1670030144915|1666881099722|190558559233121434|289637751035269492|19767585.92
1670031024016|1664906072196|4790422628638657485|4894849844998309718|18200919.82
1670031062164|1665410414841|4813222101752221390|4896538694858574102|16642935.6
1670031437627|1669722997527|4689936061952965566|4910612443694113953|42780.29
1670032662510|1634832049582|185492009652323589|133419138960851751|9146875.17
1670033060114|1647729920015|138485688541649218|227431781182213999|960723.16
1670033062096|1667132140815|4763401030874445088|4902168194392793242|12869286.24
1670033241248|1635895434784|115967690404795962|188869709372853676|14050303.84
1670033378735|1669874038034|184084634768775808|299489375220142119|2852020.88
1670034549386|1619485834345|4747075482225229843|4738068282970482508|7409241.93
1670034681999|1669648112262|193936258953648971|298644950290010286|523449.09
1670035089086|1639249062081|4811533251891956027|4789859678685234597|452080.23
1670035214858|1660646006326|185492009652326200|269371552712100235|36907110.68
1670035851940|1653676575128|139893063425198947|246572079598536511|8295529.99
1670036987619|1656490536202|4789296728731818880|4867546772257378525|2926332.2
1670037307646|1644592628602|4803089002590637168|4828703225471305641|7811801.91
1670038172909|1640037173260|4809562927054985850|4814066526682353730|11630801.89
1670038455169|1669828177254|195625108813908039|299207900243428680|970418.86
1670038466992|1656414369649|196751008720751238|255579278853277352|16339210.79
1670038621961|1665875676266|205476732998783447|286541526291450653|16777155.17
1670038813744|1666555419177|4710483735252834621|4900197869555814264|17595817.37
1670038871265|1667099430270|4793237378405761187|4902168194392785028|3064601.55
1670038889757|1634569787909|4796333603149588689|4763682505851148512|9004724.35
1670038900237|1666459005529|4693032286696767515|4899916394579099668|3553550.54
1670038916753|1669907203370|4802244577660517822|4911175393647535589|5612762.07
1670039529339|1635511850395|4799148352916696090|4779726579523656433|21678442.37
1670039664133|1655053203875|4720335359437701557|4862761697653293359|4874528.01
1670040613393|1649860513929|4734972058226656164|4845873199050654275|19810892.0
1670040794099|1666071257710|4719772409484287435|4898790494672261660|17044.65
1670041149766|1667115678680|4743979257481404665|4902168194392790064|2135181.41
1670041610162|1653804019513|154248287237443336|247135029551958378|20276.19
1670042065621|1656427826231|4796896553103009650|4867265297280669701|1483314.84
1670042896113|1643311671633|4658129389584651008|4824762575797357431|13224660.98
1670043560043|1661542670959|4796896553103013272|4883872320906600673|2616027.61
1670043953418|1669389296645|176484810397582579|297800525359874844|6377062.57
1670045035545|1669828177254|181269885001664580|299207900243428680|16092011.0
1670045362382|1669993122554|4713017010043233560|4911456868624242308|16551138.48
1670046640489|1655401405842|4753830881666282493|4863887597560143848|10219618.42
1670046990052|1669901586672|197595433650884077|299489375220140246|36306046.1
1670047026241|1657107456213|4749890231992330820|4869517097094355415|14300927.92
1670047238561|1653530538589|4781415429383930441|4857976623049222370|2487978.19
1670047307680|1635613436598|4799711302870113752|4714424384926781988|17189193.28
1670047383502|1669921036733|4713017010043239733|4911175393647535490|10578012.6
1670047387615|1641897217229|4750734656922467579|4819977501193282898|12916282.65
1670048045100|1669008984368|179299560164690870|296674625453033335|1785567.29
1670048140559|1670047522835|4779163629570241269|4911738343600955209|1074859.63
1670048208110|1665188503342|167759086119551216|284289726477762693|6273256.77
1670048670291|1668435012545|4707106035532316767|4906390319043454859|183755.37
1670048691333|1655241403943|4766497255618259772|4863606122583431784|7790374.51
1670048821622|1669363835781|4814348001659070306|4909486543787268095|5677621.68
1670049033129|1645377797109|4816599801472747700|4831517975238411594|1095670.39
1670050037336|1645291230875|4806466702311174617|4831236500261707416|10418008.13
1670050153743|1666004017578|4788452303801691932|4898509019695553731|1586734.14
1670051031295|1668777834838|4806466702311174617|4907516218950295194|1997085.76
1670051855414|1669532774411|4794926228266028616|4910049493740685517|1282284.08
1670051892167|1656148206646|4800837202776955735|4866420872350535872|12337182.05
1670052202703|1664692887248|4796333603149581285|4894286895044888417|209270.03
1670052411776|1669775543638|194499208907066302|299207900243429248|15695722.32
1670052603313|1656479732890|4780852479430505906|4867546772257382639|28024190.23
1670052911614|1623324654262|147774362773094868|146929937842962728|4300.66
1670052932904|1649084737127|197032483697467704|231653905832875031|6578026.69
1670052948634|1644283762780|4816318326496046831|4827858800541179044|12100746.19
1670053092482|1631075467699|4710483735252832028|4784793129104443714|5415724.01
1670053126413|1662120624561|139611588448488550|274156627316180971|57733.55
1670053387896|1669354897180|4807311127241306034|4909486543787269417|5205664.09
1670054108301|1668570605393|4723994534134954453|4906953268996875143|18143811.43
1670054271864|1647722386380|4700350636091251147|4839117799609602008|7899279.93
1670055176986|1664811401373|4808999977101571101|4894568370021605372|783581.45
1670055407727|1665328727519|4650811040190171430|4896257219881862555|23391207.07
1670055997315|1635198763957|186617909559172338|185492009652326834|20864396.94
1670056474351|1627080289059|4771845280175764694|4747075482225221750|16562814.21
1670056499545|1663171783809|4774097079989450921|4889220345464103623|15264622.51
1670056967084|1661325678489|4812940626775515832|4883309370953176400|45659018.94
1670058108092|1664492150779|4791548528545514456|4893723945091475920|7042217.05
1670058133251|1669207929657|4722587159251396151|4908923593833846566|75447660.82
1670058727759|1652464106555|186899384535876248|242631429924585882|1856826.26
1670059026118|1659930990633|4775785929849705784|4878805771325803756|1628668.81
1670059258104|1662123754878|74309393851614075|274156627316179489|60509390.78
1670059658247|1632922392143|4758334481293652390|4790704103615372913|2707.47
1670059989077|1669924042273|4765934305664840222|4911175393647533770|3028429.93
1670060558175|1668795737590|173670060630476651|295830200522900657|2258414.24
1670061346722|1662107374347|199002808534442531|274156627316184232|894637.19
1670061413214|1668048356608|4802807527613931118|4905264419136606860|37231840.61
1670061544033|1646021191382|4756082681479970876|4833488300075394915|32005701.85
1670062603710|1669878047156|4680928862698215871|4911175393647529936|33688838.59
1670062816689|1657615819068|181269885001668426|259519928527228508|49033075.36
1670062872201|1669536927509|4651936940097025154|4910049493740691510|6971286.25
1670062920541|1628925793597|4777756254686680056|4738349757947186221|36148799.04
1670063467208|1646914717358|192247409093381821|224617031415105868|74370.84
1670063991808|1660340199501|4782541329290764473|4880213146209358850|42449925.12
1670064159601|1661085183786|4803370477567354379|4882464946023044877|7311315.77
1670064378408|1633995679343|182677259885219234|155374187144284339|11677696.56
1670064520778|1647822215051|4726527808925336355|4839399274586309091|928300.65
1670065786993|1643428188103|4814066526682364634|4825044050774074414|7411806.91
1670065940548|1668312227936|4753267931712861851|4906108844066742651|13904651.21
1670066429862|1660278711686|181269885001664491|268245652805256455|6178910.34
1670066758699|1666928183529|4810125877008413524|4901605244439371645|17008913.4
1670066862694|1639906194298|4813503576728945241|4807874077194725616|35974737.62
1670067044748|1668777834838|4806466702311174617|4907516218950295194|2181998.3
1670068084020|1662120624561|139611588448488550|274156627316180971|2527225.83
1670068605794|1669531564174|146929937842965151|298363475313297080|884872.88
1670069177075|1660232576590|4704854235718620272|4879650196255935600|3968548.01
1670069385126|1656499722292|4815473901565918763|4867546772257383969|48721555.96
1670069986487|1665754307736|4756364156456669090|4897664594765416844|143173.7
1670070031650|1657851460573|4774660029942873543|4872050371884754412|9760951.22
1670070561534|1665109341650|4814910951612493496|4895694269928447102|21983637.56
1670070642751|1650193855520|175077435514028411|235313080530108651|48095636.56
1670070670611|1650006635799|4756927106410096618|4846436149004081251|6426.09
1670071142596|1668998312321|4805059327427610651|4908360643880420590|12312636.45
1670071465213|1594856717382|14636698788959548|55169095435291924|1479541.26
1670071965462|1667839431585|4816318326496051506|4904419994206480417|10595912.25
1670072508415|1669152486514|4778600679616819778|4908642118857137889|2038731.94
1670073108573|1615207076881|4733283208366406459|4705417185672045664|8184305.87
1670073499290|1669967070067|4769030530408661137|4911456868624246709|176869.84
1670073920853|1669975775353|4773534130036020840|4911456868624240076|3906025.22
1670074172130|1666205529244|154811237190865705|287385951221582830|890018.61
1670074196564|1664789069979|75435293758457599|282882351594210421|900743.06
1670074931670|1666741554075|4796052128172870408|4901042294485944001|57202.72
1670075335353|1659169617579|4808718502124861912|4876272496535413642|1984382.77
1670075417298|1654459713512|4760586281107337532|4861072847793036847|34790.53
1670075440087|1661598136789|204350833091941096|272467777455918012|16200447.0
1670077158186|1668195503559|4803089002590650771|4905545894113323107|1290338.34
1670077169641|1646249869450|4805340802404332027|4834332725005524664|13059779.24
1670077375375|1645672055634|4768749055431949570|4832362400168551773|8287709.0
1670077631136|1663956047780|4796052128172882553|4891753620254499823|490603.94
1670078082878|1668172487579|4794644753289322336|4905545894113317652|10134608.25
1670078323076|1667110555200|4768186105478518749|4902168194392788661|211469.54
1670078493207|1664763423439|4808155552171435348|4894568370021602973|8467554.79
1670078496976|1667566119121|4815473901565917873|4903575569276347415|884564.72
1670079254272|1669538940749|184647584722192955|298363475313297017|843198.03
1670079848593|1661928538679|4815755376542623276|4885279695790151455|2473430.44
1670080694226|1659991686964|4802526052637218268|4878805771325803881|2510004.78
1670080820328|1667540583787|192810359046800828|291889550848951197|457911.65
1670081049631|1649386811379|4801963102683799567|4844465824167105402|16041693.99
1670081068517|1663500568739|189714134302987456|278660226943552718|1822972.2
1670081403203|1667144181755|195343633837196243|290482175965397577|123739.33
1670081631994|1668573086429|4799711302870120600|4906953268996874942|12833738.19
1670082197304|1657575680174|77968568548860056|259519928527229864|864586.59
1670082320266|1667167194974|188025284442722698|290482175965399791|34639149.38
1670082374470|1670072657676|4803370477567361729|4911738343600957722|189461.35
1670082696819|1668376574497|4797740978033144767|4906108844066742201|8088370.64
1670084074555|1615282159111|4733283208366401921|4675017888187291980|37173705.44
1670084288046|1617823863958|123004564822560837|130041439240325679|43204.12
1670084369687|1632555346389|4728779608739026777|4789578203708526173|11376132.79
1670085204708|1660022916669|144396663052575094|267401227875128395|4805096.82
1670085226360|1644203213568|204632308068648093|215891307137073880|1521957.45
1670085232997|1669692124752|4796052128172867759|4910612443694104719|135048.49
1670085246362|1669854755806|4800837202776958482|4911175393647531795|17697795.86
1670085394803|1660523192993|179299560164695833|269090077735391972|40255.24
1670086046522|1640913842225|4816881276449459628|4808999977101559908|161414.76
1670086190290|1668930356258|4812096201845389675|4908079168903717691|49874177.55
1670086697864|1669952170946|4759460381200493074|4911456868624243119|407246.28
1670086701013|1669801236817|202661983231676631|299207900243430011|33242130.8
1670087045566|1658785766053|4816318326496041040|4875146596628565757|20844055.68
1670087173212|1659368084730|4799429827893402031|4876835446488829890|1495.72
1670087401947|1664971895395|4780008054500360861|4895131319975018923|22155844.25
1670087720770|1669768866051|172825635700343175|299207900243427575|8650276.57
1670087949658|1643462750962|4712454060089817298|4825044050774074083|21976120.73
1670088359123|1630427388191|171136785840084731|150026162586783266|33377670.52
1670088436262|1658454836266|199002808534435031|262334678294332167|1059763.44
1670088805509|1640348525355|4814910951612494228|4645181540655963750|40591973.09
1670089420162|1660883045021|201536083324836953|270215977642234201|47127507.64
1670090995152|1634672447065|4782541329290764473|4796615078126294017|7753796.84
1670091238787|1661043272143|141863388262173646|270778927595653010|7181187.27
1670091662809|1647460750958|4812940626775514614|4838273374679470638|1322137.67
1670091965068|1667314835074|4806748177287872946|4902731144346206508|1992298.01
1670092425094|1656282221035|4812096201845377583|4866983822303954509|27406501.59
1670093052651|1656281206441|4769030530408656920|4866983822303960434|2157635.24
1670093286227|1667852903215|4810688826961837794|4904419994206480029|25936658.81
1670093424980|1669727453708|179581035141399621|298926425266717331|202102.03
1670093934953|1665067381419|199284283511151326|283726776524345462|8837877.68
1670094255885|1650381137143|4773815605012742029|4847562048910927617|2850239.22
1670094623075|1616495025536|4737505333017061623|4713017010043230459|49258.73
1670094830407|1669246333018|4757208581386810024|4909205068810559256|691692.82
1670095056795|1668323409561|4767623155525103789|4906108844066741722|3452266.81
1670095094913|1645151047086|4778319204640111273|4830673550308287503|62781798.46
1670095768653|1668777834838|4806466702311174617|4907516218950295194|7790754.35
1670095831034|1655042924349|4785919029011292368|4862761697653298192|4318413.77
1670097052673|1658161327037|4815473901565907943|4872894796814879778|8264839.99
1670097166470|1644064873792|4712454060089815908|4827014375611047812|28961732.94
1670097622356|1667390766630|4808718502124853571|4903012619322920830|6777951.63
1670097837733|1669832819599|4808437027148139386|4910893918670817052|1951341.74
1670097882243|1668480052694|175640385467457815|294985775592772609|7341432.33
1670098282571|1643481988352|4797459503056428707|4825325525750780586|1621048.26
1670099044386|1640411913872|194217733930354612|203506408161805530|2810457.4
1670099626276|1658256087797|4662070039258595717|4873176271791587606|524.61
1670099635045|1636752792809|4800555727800244866|4803370477567348804|986127.46
1670100034853|1660172202381|189432659326276216|267964177828547455|12320223.2
1670100076239|1666191919574|4773534130036027224|4899071969648975083|14852875.48
1670100137843|1658523903737|4758897431247074455|4874302171698438222|13608.37
1670100248855|1640275221787|4672766088373608853|4814910951612486804|26854429.28
1670100894848|1643294138057|200691658394700847|212795082393257931|1428195.84
1670101114935|1626328129120|4769312005385364481|4714142909950072312|53313764.83
1670101248954|1651012449630|4784230179151024513|4849813848724605605|47656993.62
1670101752170|1660178855989|4712454060089811386|4879650196255937709|36257911.59
1670101975555|1658069640334|4766497255618249799|4872613321838166689|89243.42
1670103006923|1663541873861|193654783976938244|278941701920264335|57166336.26
1670103015059|1662808403487|196188058767327258|276408427129864204|35951813.74
1670104723317|1667828350753|4765371355711422933|4904419994206480544|3571430.3
1670104979804|1667244491156|204913783045361649|290763650942110212|248822.91
1670105400727|1668824960530|4816881276449472906|4907797693927008347|321488.41
1670105423968|1657451178631|4716676184740476585|4870642997001200006|36010808.15
1670105449187|1628147237300|163536961468897408|126663739519799032|11786438.25
1670105776670|1669687134082|4816318326496036210|4910612443694105435|6162949.61
1670106182635|1667634230751|4672766088373600362|4903857044253048928|32571423.06
1670106512797|1668941225877|4795489178219447669|4908079168903709530|969705.03
1670106845800|1661284471905|4797740978033137705|4883027895976464104|401453.02
1670107040551|1665111257142|4787889353848268213|4895694269928445657|38674243.39
1670107083999|1666579470426|4792674428452340062|4900479344532521216|1999678.78
1670107696745|1624511569493|4763401030874443968|4711046685206257130|73472463.78
1670108171183|1667619154199|4785637554034573474|4903857044253048960|4560899.04
1670108209592|1662614817049|4807874077194716229|4887531495603831458|61504348.89
1670108330479|1612058991113|4722868634228103601|4709357835345989573|18496.0
1670108369519|1638991552171|199002808534440884|198158383604306159|900468.8
1670108484395|1659916184312|4747919907155359140|4878805771325808870|5313442.22
1670109166159|1646176465205|193936258953645454|222365231601420446|31877530.88
1670109205557|1669741150610|4816599801472759245|4910612443694113020|722051.48
1670110013270|1629760005820|4769593480362075519|4780571004453787319|14370386.2
1670111180793|1669474221893|4781415429383913743|4909768018763972811|1530319.65
1670111445813|1659033981874|4723431584181518485|4875709546581983355|6646726.05
1670111625011|1667438340015|4797459503056434251|4903294094299635740|7015304.26
1670112472971|1665646710386|4801400152730384210|4897383119788712438|1213394.2
1670112593114|1656282221035|4812096201845377583|4866983822303954509|28453398.65
1670112710149|1668889017050|4814066526682350456|4907797693926998563|71455431.49
1670113151159|1635752795736|179862510118115039|188306759419432453|24987406.62
1670113944508|1669446593035|58828270132529039|298082000336585934|31760252.44
1670114079130|1629014653882|4708794885392571971|4778037729663390315|982275.08
1670114424473|1661831015944|4757771531340233462|4884998220813444158|39714130.52
1670114437674|1647840811777|201817558301548809|227713256158925816|15579165.46
1670114586403|1621200018835|4752704981759443706|4738631232923904318|46811447.33
1670114783844|1667594887721|190558559233119928|291889550848953841|31954.8
1670114798562|1652477854569|4810407351985113674|4854598923328685659|23986002.96
1670114931488|1668827774619|4814910951612496564|4907797693927007258|11088084.12
1670115851648|1667228445076|4812377676822087630|4902449669369496767|29905561.76
1670116003286|1640245406397|4721179784367844960|4814629476635778113|3371686.32
1670116526489|1663565400104|117093590311640310|278941701920264628|790475.98
1670116844448|1670114610782|4738631232923903600|4912019818577663813|29805364.69
1670117318496|1669029380505|4753267931712859396|4908360643880426373|511260.32
1670117680976|1667741148538|4661507089305178749|4904138519229762341|6458209.9
1670117768339|1669838062819|4785356079057866708|4910893918670817714|6813508.78
1670118376190|1660477197505|4631389266797138892|4880494621186067472|6481753.93
1670118435925|1658636458382|164381386399023792|262897628247753132|7729750.5
1670118636225|1664865892423|4795207703242742558|4894849844998312090|461703.25
1670118757197|1667364891325|4769593480362067726|4903012619322917967|7750816.86
1670118778173|1667014546495|190277084256410760|290200700988690796|1595358.41
1670119348552|1668480533386|4814348001659063467|4906671794020157399|4202688.85
1670120081942|1642664525706|144115188075861314|210824757556284698|6846680.56
1670120131329|1640113385763|182677259885223259|202661983231676908|13758651.08
1670120785999|1627083361452|4697535886324148662|4771845280175757670|7397017.49
1670120925645|1664790457674|4803651952544058226|4894568370021598998|21409.5
1670121033746|1669687134082|4792955903429051764|4910612443694105435|111355.28
1670121472926|1647639560729|4815755376542618330|4838836324632890213|7321467.1
1670121473092|1662971572228|4772971180082600985|4888657395510677814|7984162.83
1670121607212|1634322691706|4759460381200485201|4795489178219448050|15052514.34
1670121941051|1655582863828|197595433650882010|253046004062880679|1952644.64
1670122041376|1642427434325|4811533251891965678|4821666351053544611|12032524.2
1670122652450|1669397609446|4674736413210575751|4909486543787262507|1283362.38
1670122684740|1668010034573|4770437905292206412|4904982944159896661|253432.58
1670123572935|1664857540468|4742571882597860041|4894849844998318368|32863.59
1670123852395|1648560569611|4798585402963265417|4841651074399995023|10260305.35
1670124019173|1647589762881|4765089880734709938|4838554849656185557|3015506.01
1670124289619|1660001415304|4721179784367835720|4879087246302512727|2607735.13
1670124382700|1664563574690|195625108813913158|282037926664081741|8075442.65
1670124925973|1659706265814|4750453181945742555|4877961346395669252|1222494.68
1670125367117|1646862138239|4794644753289315047|4836303049842491842|13813.14
1670125462965|1625895678637|4750171706969043543|4767904630501809899|53940712.85
1670125939492|1632200038717|176766285374295428|124693414682822804|43944639.34
1670125967012|1664250321101|4810688826961828304|4892879520161337305|9892010.52
1670127018333|1669993122554|4744823682411537690|4911456868624242308|7426980.36
1670127036399|1640913842225|4816881276449459628|4778600679616809061|354978.3
1670127165992|1653512143352|4702883910881651460|4857976623049218638|15863714.9
1670127237598|1637315747107|193373309000229066|188025284442723274|4906226.21
1670127884588|1637840073447|195062158860485639|132574714030719598|3641952.4
1670128300061|1648609862725|4811533251891964851|4841932549376711347|10415341.55
1670128428469|1642941933462|201817558301543929|211669182486415579|2696300.72
1670129870906|1667659101572|203506408161809702|292171025825664263|7360120.21
1670129995643|1667761814362|204913783045366343|292452500802376893|9219728.5
1670130007655|1656853940329|4810125877008415657|4868672672164226192|32740539.93
1670130214104|1657851460573|4774660029942873543|4872050371884754412|21043235.29
1670130341516|1663404875179|4776067404826422461|4890064770394233686|20014.61
1670130756495|1663633817269|4724557484088364189|4890909195324360654|2876218.58
1670131057507|1653835281837|4714424384926788433|4858821047979350640|38832476.72
1670131779200|1666996765052|4798022453009848623|4901886719416078195|8049448.33
1670131822742|1664469009334|4755238256549834908|4893442470114762189|7224652.28
1670131872905|1627385943898|4730186983622582756|4772689705105888445|3777208.23
1670132711041|1626178306567|4735816483156797365|4768749055431940154|11790888.56
1670134647169|1663608557582|134545038867695740|278941701920261482|1984401.56
1670135672215|1668321585863|166070236259290895|294422825639348589|24478389.64
1670135858977|1659638073883|4776348879803135758|4877679871418966479|7059295.74
1670135897661|1653375089121|204350833091942134|245727654668406301|32121030.67
1670136183119|1630998961681|151996487423756226|172825635700344037|7217934.4
1670136947985|1663500568739|147211412819678401|278660226943552718|218683.24
1670137021367|1653495369187|4736942383063631238|4857695148072502115|7679294.7
1670137046399|1662538408743|190558559233120330|275564002199736028|56453525.85
1670138652943|1669743723295|158751886864810570|298926425266717041|2423625.51
1670139656517|1644800361035|4755519731526535309|4829547650401436983|24604.39
1670140115125|1668688806893|4724838959065075433|4907234743973579046|16327936.95
1670140145526|1665365133887|4777756254686689064|4896538694858580449|1110476.95
1670140529797|1668420456650|200128708441277606|294704300616057574|2289196.02
1670140755632|1668698121514|4811533251891970287|4907234743973586940|12013436.08
1670142205726|1629979931724|4751579081852596622|4781133954407210594|23893207.09
1670142209786|1622220499215|4751860556829309407|4756082681479963534|32892475.59
1670143810803|1661949216592|4747075482225229843|4885279695790155594|864954.06
1670144061089|1651290080120|4745668107341663768|4850658273654737068|2876519.07
1670144221240|1663797328846|4764245455804575425|4891472145277787270|4937995.57
1670145087690|1668816709049|4815473901565914179|4907797693927004946|40973491.19
1670146030472|1655937580826|137359788634808621|254171903969727503|868697.68
1670146335520|1667561236435|190840034209825181|291889550848950539|7984713.26
1670147065411|1641705631691|4718083559624029458|4819414551239860371|23441632.63
1670147119844|1654555001443|4766778730594976162|4861354322769750131|8001442.35
1670147878475|1640129581359|4814348001659071219|4788733778778397246|11148407.77
1670148127564|1669792694426|4780571004453791879|4910893918670821571|29399942.59
1670148857987|1669796109752|4789296728731814785|4910893918670817056|2533131.53
1670148885617|1650319713888|114841790497947866|235876030483529847|2527504.43
1670149047193|1635007139657|4786763453941419463|4797740978033133689|614958.48
1670149222125|1641757619010|4804777852450908315|4819696026216569040|2153584.17
1670149557949|1669351521811|4736942383063642085|4909486543787269453|7489551.03
1670150308956|1669356448337|4803933427520774817|4909486543787267391|491587.74
1670150379099|1657579416890|4811251776915251894|4871205946954618191|46229530.87
1670150565440|1665028375448|4810688826961831959|4895412794951735426|29446442.37
1670151646351|1652787376354|4807874077194726378|4855443348258822863|387190.57
1670151852485|1661916030332|4791267053568798245|4885279695790152745|373720.2
1670152282371|1667220252888|179018085187979063|290763650942108825|1074054.33
1670152436763|1663943815004|4720616834414416192|4891753620254493312|32219434.93
1670152757594|1663500347811|205476732998780933|278660226943550736|7022777.29
1670152861581|1670131116411|4777474779709976216|4912019818577665130|21154141.81
1670153106396|1669199972196|4803933427520770267|4908923593833843273|7818691.79
1670153781902|1664590959137|4806185227334456736|4894005420068179258|121966.33
1670153886955|1667775162676|4816881276449470438|4904419994206478948|13806515.58
1670154295751|1653948169989|185210534675616182|247697979505380109|30444199.9
1670154677935|1662932792115|123286039799273239|276971377083289152|1193610.61
1670154829937|1658364100204|205195258022070603|262053203317622237|9041437.43
1670155211876|1662716926451|4795770653196169802|4887812970580549348|3358540.31
1670156761059|1669728379760|4811251776915257964|4910612443694113765|26912515.39
1670157270292|1651594127954|4809562927054985497|4851502698584870747|175476.23
1670157646807|1631624007739|4786481978964719232|4732157308459557226|12232715.55
1670157752502|1669286973507|4754675306596407172|4909205068810555008|3778323.94
1670158227363|1643226384569|173388585653766028|212795082393257164|1331505.41
1670158381141|1665411145322|183240209838643678|284852676431187917|17407227.12
1670159046170|1658047170736|4763119555897729147|4872613321838171077|268998.16
1670159235861|1663045424910|190558559233120494|277252852060000051|12000970.53
1670159727609|1639523995124|4812377676822099104|4809562927054987346|1398522.66
1670159804727|1669538940749|184647584722192955|298363475313297017|831526.55
1670160039367|1639439009510|4775222979896293951|4812096201845384143|10322382.77
1670160135461|1660493830990|4812096201845379895|4880494621186067354|54194733.48
1670160155044|1663449618816|4816881276449462267|4890064770394230477|361877.7
1670160585364|1668557362534|4804214902497480033|4906953268996868145|3815865.78
1670160802224|1664998559944|4793800328359183997|4895131319975019488|201464.23
1670160850982|1668363397131|4742290407621149316|4906108844066744576|17114587.35
1670161279979|1652438725533|4792674428452356538|4854317448351983761|4912.85
1670161349335|1657191285978|4810970301938547333|4869798572071068659|564.96
1670161414799|1651134998454|4752986456736141372|4850095323701316061|25620065.98
1670161744744|1668318674041|4700350636091248799|4906108844066736682|37127091.6
1670162328498|1645397070520|154529762214153874|219831956811024687|21285668.39
1670163516441|1641181168912|4777756254686679300|4817725701379590753|24452310.96
1670163859118|1663926729657|4776630354779848841|4891753620254500783|12256385.74
1670163974391|1660582791081|4808155552171434499|4880776096162780393|1214213.11
1670164260057|1667223265901|192247409093381821|290763650942110029|49768958.12
1670164850672|1660392228968|4763963980827866769|4880213146209362292|533860.8
1670165277617|1668575149135|4767623155525102305|4906953268996872757|312127.35
1670165299660|1648997158421|4789296728731823365|4843058449283554182|8453254.96
1670165431539|1667837240995|175640385467449503|292733975779082334|300549.54
1670165445683|1636091252059|4774941504919573147|4801118677753662269|27463959.33
1670165621592|1669959381379|4647151865492938507|4911456868624241378|28580638.36
1670165984646|1667970477627|4790704103615369870|4904982944159894329|4315710.53
1670166201807|1662240457755|168040561096269120|274719577269604829|32346288.67
1670166212400|1636534938571|4762556605944307296|4802526052637217401|237787.45
1670166770985|1667767767636|180988410024952344|292452500802371926|7782764.82
1670167302804|1670039372906|4640396466051878518|4911738343600949488|12692895.96
1670168006426|1641218030779|4814348001659072476|4817725701379595592|1174596.87
1670168403683|1665019959536|4715268809856920405|4895412794951735921|21884942.96
1670169387040|1665022956310|110338190870579917|283726776524343005|231969.27
1670169589459|1667982142858|193936258953648971|293296925732507823|33757183.2
1670169596734|1666412607510|4793518853382480718|4899916394579105153|31764.47
1670170490002|1670006698607|129197014310192559|299770850196849554|5450909.41
1670171355230|1661814771236|4739475657854033073|4884998220813439366|1783909.88
1670171420893|1637238533500|190558559233122906|193091834023515338|714883.29
1670171982278|1668323409561|4767623155525103789|4906108844066741722|9411947.41
1670172353932|1637236277936|185210534675616338|193091834023512936|4234298.67
1670172676544|1640008839249|202099033278252162|166914661189419716|2601312.55
1670172822457|1661997037948|4731031408552710609|4885561170766858969|13949229.9
1670173545729|1640898999352|4772689705105893924|4816881276449462721|26242151.73
1670174909732|1659426007103|4747919907155350777|4877116921465539786|69044045.11
1670175294001|1606174097962|87257242780306873|92042317384386748|1620929.04
1670175296846|1667068422463|4815192426589195930|4901886719416076548|9341356.31
1670175620587|1659997431377|187743809466014137|267401227875127222|68155.4
1670176054751|1662260546818|4670232813583206534|4886405595696989484|5853635.79
1670176057197|1659775669386|4813503576728929065|4878242821372379627|3040122.5
1670176504615|1658874587361|4772689705105899773|4875428071605282822|1116044.66
1670176549600|1668631723505|203787883138521802|295267250569482338|9463578.95
1670176940902|1642999534022|4754675306596407172|4823636675890515583|15189.8
1670177365711|1628229716662|163818436445609338|117656540265058810|17561991.58
1670177462428|1652372271464|4815755376542630705|4854035973375273311|22591562.69
1670177469562|1667913723951|4785074604081166987|4904701469183190010|311100.52
1670177654910|1670040068780|195906583790622761|300052325173563080|9161030.4
1670177695342|1638506723943|4752704981759431061|4808999977101560498|31228749.11
1670178225597|1669832819599|4808437027148139386|4910893918670817052|25469.86
1670179008046|1635207122086|4798303927986558599|4745668107341663717|25865550.1
1670179053331|1668374107442|197032483697461276|294422825639347486|94379.06
1670179374210|1623528531557|4697817361300852336|4760304806130616556|3206489.7
1670180653832|1638285616927|4807311127241298559|4808437027148139305|14062243.87
1670180959649|1622130671360|4755801206503260526|4707387510509021251|81204.42
1670181012883|1640246238915|4814629476635773766|4759460381200484078|3008291.52
1670181628594|1666455252791|196188058767330310|288230376151713714|22712561.73
1670181821482|1663832609622|190840034209832685|279786126850396877|4671464.52
1670181984811|1665689798835|4689373111999544188|4897383119788713086|447966.05
1670182535297|1641174178959|193091834023514177|206039682952202796|56135391.67
1670182578430|1669362166937|4792955903429056247|4909486543787265582|95254.61
1670183931457|1636056450577|4742290407621149316|4801118677753669889|8767660.55
1670184067261|1640787571062|4784793129104453066|4816318326496041978|6054945.64
1670184234594|1649969070623|4747075482225230185|4846436149004085310|14672761.35
1670184308041|1645788226111|4779445104546939075|4832643875145253021|2572954.02
1670184902760|1627295302141|160722211701792262|129197014310195762|201293.83
1670185769224|1669487027689|4815755376542615058|4909768018763973555|23922705.31
1670185890874|1657917182259|175077435514028411|260645828434067689|186682.28
1670186286148|1597846893310|4676706738047555211|4629981891913584105|26254138.36
1670186292113|1669928990639|37436171902518712|299489375220138905|10831560.83
1670187541131|1668952576345|4812940626775517790|4908079168903715303|1133890.5
1670187614369|1656603519788|137922738588223639|256142228806698360|700186.78
1670188250717|1664004810533|4762556605944304967|4892035095231204593|1521933.64
