createTime|dependencyTime|fromId|toId|amount
1669950552742|1659886121967|4765934305664827429|0266838277921702306|6707815.148496379
1669950804072|1638095199402|0098797716825441649|0195906583790617924|4598171.445595546
1669951756894|1660160137848|4828140275517884501|0267682702851834081|8246542.3708107695
1669952609226|1660160137848|0220957856717866873|0267682702851834081|6315070.160960277
1669952782265|1646339980261|0210824757556282866|0222928181554839572|6103957.580466002
1669952829814|1641231565987|4818007176356299678|4656440539724385219|9557939.834969424
1669952910934|1641027891819|0205476732998780092|4732157308459551481|3493515.288647472
1669953380844|1666595739305|4803651952544055804|0288793326105133557|6443256.874413226
1669953869745|1653576255217|4857976623049212617|4809562927054980558|5585553.371246939
1669954217843|1648858238411|0205195258022068828|4842776974306840433|2583872.987994682
1669954278545|1646478909077|4834895674958939002|0201817558301540548|1968906.8366654417
1669954642221|1654963139121|4862480222676585292|0216172782113785294|2741239.799961762
1669955252735|1658059001775|4872613321838168851|4821103401100117446|3722752.181499418
1669955712811|1661010393323|4882183471046329653|0270497452618940842|8677458.861151977
1669957083131|1640966302398|0205195258022069660|0168603511049684963|7668740.636292946
1669957206406|1660128782238|4879368721279222896|0197595433650882161|4108769.5693755187
1669957516843|1656541007602|4867828247234089218|4828984700448015469|6286326.818533095
1669958576026|1643934841659|4754675306596402786|4826732900634332633|7165880.603236386
1669958828707|1663239954505|4817444226402880615|4889501820440805601|4054420.5548167457
1669959206417|1649192540018|4843902874213682945|4767904630501803939|8812134.37290279
1669959217622|1642807209445|0196188058767328592|0211387707509704558|8405659.26172718
1669959684300|1649192540018|4843902874213682945|0198721333557723912|9542881.529226461
1669959885999|1659886121967|0229402106019186355|0266838277921702306|5897869.820457799
1669960615575|1640423516257|0203506408161805048|4804496377474188918|4596425.216884137
1669961192516|1662109040992|4885842645743568816|4767904630501804405|7420906.1813341
1669961270237|1640854702961|4697817361300852336|4816599801472748356|6665404.07878006
1669961883909|1645747140698|0220957856717866873|4803651952544055586|1989044.3176393334
1669962123591|1661184869784|4714987334880202943|4882746420999753458|333244.4820475233
1669962234286|1668637214496|0295267250569478863|4822510775983672687|5542862.606863467
1669963058990|1634821080001|4740038607807447571|4796896553103001590|8491154.98434767
1669963536518|1669458490142|4909768018763976927|4801400152730371736|2730017.7696274286
1669963571370|1662762064301|4786200503987995190|4888094445557253161|9340319.828598697
1669963746233|1666730406176|4768467580455226403|0289074801081844615|4525564.978253259
1669965609446|1638332874707|0196751008720750491|4799992777846817991|5635790.895121219
1669966013146|1658719579695|4874865121651853647|4859946947886187308|2772468.1877418924
1669966366114|1667138833905|4902168194392787902|0167477611142841399|5446003.195378841
1669966628403|1654909144437|4799992777846819597|0250794204249195178|8297009.40725636
1669967255890|1666372870516|4899634919602391425|0267682702851835513|5845538.759221948
1669968840497|1654125855329|4816881276449459013|4859946947886189525|1669781.6733053715
1669969029530|1658816432134|0177892185281136222|4875146596628562394|1370568.880753107
1669969462637|1652693806747|4855161873282109298|0189995609279694818|1294352.675675875
1669970212219|1662657574553|0120471290032161837|4887531495603831896|2964058.1403844925
1669971127744|1656728498147|4839117799609600543|4868391197187507315|6090967.345232894
1669971865612|1654706543666|4806466702311162113|4861635797746452200|7385105.514057794
1669972114780|1646494038253|4810970301938533481|4834895674958941739|3897355.2752101715
1669974623647|1666372870516|4899634919602391425|0138204213564932114|1368497.915616277
1669975164162|1647636200188|4775785929849703553|0227150306205499594|1738277.256929619
1669976253974|1640915793085|0120471290032161837|4816881276449458634|3947733.7324771923
1669976297922|1658816432134|0233342755693135890|4875146596628562394|372932.1612898273
1669976623127|1654706543666|0187180859512586965|4861635797746452200|2906408.4218425434
1669977236637|1648320789007|0205195258022070285|4841088124446573668|8520938.641931571
1669977737815|1665924607094|4766215780641539384|4898227544718839437|1511318.9411109006
1669978546881|1653576255217|4857976623049212617|0206884107882332481|1425579.228737216
1669978940001|1648872891079|4842776974306837225|4709639310322700078|3491672.591378393
1669979108469|1636313866271|4698098836277562828|4801963102683795700|8859353.668524602
1669980060032|1657436749344|4870642997001195245|0213358032346678724|5748668.195264796
1669980130377|1651701561201|0240379630110900754|4805340802404320647|1320105.3402970287
1669980897507|1638344768615|4808437027148137977|4799148352916689173|949271.8712346237
1669981344441|1658114349339|0261208778387489710|0203787883138516802|8501159.901462825
1669981554262|1641037667606|4816036851519328509|0205476732998780093|960428.6567676623
1669982343164|1654985991702|4799429827893399072|4862761697653296098|8669346.595545715
1669982737212|1651041012486|4849813848724605719|4771000855245620467|7955001.105655847
1669983196657|1627308064821|4669106913676364819|4772689705105885717|2691744.2569145765
1669984289668|1649901966314|4846154674027365690|4709639310322700447|7658482.392050345
1669985411700|1661552368519|0272467777455916071|4760023331153907869|2914629.612980246
1669986013234|1637509543882|0194217733930352710|0097108866965177236|3382782.939863087
1669987090893|1650061287784|0204350833091938379|0235031605553398357|704460.9526593426
1669987158944|1641055201112|0205758207975490289|0205476732998780500|1009116.8593237287
1669988292470|1654671603740|0085849867896750807|4861635797746452923|2776903.767911185
1669988746517|1664997599490|4895131319975018621|0207165582859043865|8837544.536887756
1669989393468|1655567230314|4864450547513558555|0192810359046801189|7547462.623512216
1669990037903|1668876880584|0296111675499611812|4786481978964708432|156103.32969727358
1669990205895|1668876880584|0296111675499611812|0168322036072972807|5681479.407360648
1669990883014|1654247504579|4860228422862899151|0201817558301540548|475239.1866404926
1669991088429|1628640561596|4776911829756545492|4767904630501803939|3696801.828118442
1669991125236|1665382774465|0284852676431184445|4854880398305394851|539540.2720507947
1669991137311|1643892302135|0214765407230230963|0123848989752690415|393513.7729041127
1669991798565|1637585497696|4805903752357743706|4768186105478513068|623516.7939817987
1669992283165|1659886121967|4825044050774068272|0266838277921702306|3555585.3226010427
1669992301181|1634098201862|4794644753289316285|4750453181945742872|5380860.650881787
1669992309720|1639403183277|4769312005385356682|4811814726868664515|5487032.4326620065
1669992886045|1644558509096|4828703225471304542|0164099911422312478|2909572.6184153347
1669992969081|1627196742196|0127789639426638463|0160440736725074415|1361782.907907243
1669993361711|1656421906532|4867265297280666462|4786763453941420336|8201619.430501036
1669993980904|1648320789007|4808155552171426789|4841088124446573668|345930.8248990489
1669994117238|1655698656229|4865013497466979985|0199565758487857033|2459944.674837078
1669994817829|1666555759733|4675017888187287244|0288511851128423465|1366093.5967325417
1669995230353|1667536838176|0291889550848951584|0250794204249195178|2980552.0562047292
1669995723819|1663239954505|4813503576728928611|4889501820440805601|3568436.3098396175
1669996379476|1665896984554|0286541526291448900|0202943458208383787|2209582.7772197295
1669997782252|1656562979728|4867828247234089002|4772689705105886489|3318019.5127101843
1669998239974|1640207207076|4814066526682351498|4814629476635775164|2667595.370955599
1669998418429|1653663106487|0200128708441278083|4858258098025924980|4094592.9916288117
1669998461682|1648805054336|4776348879803125953|4842495499330126946|4013309.7010170426
1669998654113|1667550264351|0291889550848951177|4814348001659063089|6152364.3575186925
1669998679525|1653800474392|4858821047979347217|4827295850587752420|9254889.805723947
1669999297177|1667608429184|4903857044253050897|4706543085578881251|498570.3987121715
1669999353824|1649417480425|0119908340078741100|4844465824167102434|5721350.015297094
1670001500748|1646265074540|0208010007789175846|0222646706578130610|3833247.181941307
1670002450942|1656884659719|0195343633837195841|0257268128713541495|5837364.28100611
1670002867361|1662163114826|4886124120720280110|4836303049842494381|2303411.0873820866
1670003190875|1639843390272|4805903752357741496|4813503576728930243|9335934.433442943
1670004021924|1646862547756|0097953291895308657|4836303049842493676|9115394.330838494
1670004096344|1666595739305|4765652830688117370|0288793326105133557|4679765.585362162
1670005116211|1651549285786|4790985578592076304|4851502698584869251|723346.947180864
1670005205221|1656578520019|0201536083324830219|0256142228806697216|6038102.890914506
1670005356809|1650120722008|4846717623980786962|4750453181945742872|3461925.034024982
1670006295763|1667733293800|0292452500802372517|4794644753289315953|8816221.560984386
1670007141644|1642716450380|0204350833091938379|0211106232532992807|3402250.5436761864
1670008339531|1669458490142|4909768018763976927|4834614199982229820|7525215.692782453
1670008840061|1652556605178|4722024209297968061|4854880398305394851|2259884.22584394
1670009315860|1638370834004|4752986456736137504|0196751008720750564|1059419.7937560068
1670009958437|1656793048250|0256986653736829571|0168603511049684963|8660758.478838075
1670011115968|1641669876520|4819414551239855470|0167477611142841399|6634141.78794743
1670011459043|1661803830916|4884716745836726606|4706543085578880826|8581951.549355384
1670012160332|1653803260998|4858821047979343928|0195343633837195654|1248284.3259299358
1670013238592|1636623981444|4781415429383917526|4802807527613926790|7300296.013920987
1670014031874|1667733293800|0292452500802372517|0227150306205499594|7749933.37923153
1670014486906|1650485873953|0236438980436952384|4773252655059305568|9220921.598853635
1670014808119|1667688588785|0292452500802371768|4745668107341661076|661100.1339649081
1670015815787|1663360023387|4889783295417516159|0114841790497947840|5282100.590370509
1670016400623|1666119192319|4689373111999532835|4898790494672257509|7324735.739906973
1670016794317|1645496425893|0220113431787733556|0052917295621605331|236831.97642603403
1670016983878|1651660904216|4810407351985112186|4851784173561581676|6227835.206567738
1670018316871|1663723396369|4745668107341663540|4891190670301069806|2454901.7764876666
1670018662049|1646344593750|4821947826030250067|4834614199982229820|9933382.663208462
1670019302147|1656884659719|0009007199254742581|0257268128713541495|758288.1200457258
1670019490010|1616879835686|4738631232923894406|4634485491540952415|1592463.2856654653
1670019524281|1655837031106|4865294972443688965|4852910073468423060|6125811.047098681
1670019559944|1666730406176|0269371552712098970|0289074801081844615|3563003.0088602784
1670020584723|1667558702699|0291889550848950774|4852910073468423060|316160.8195349941
1670020650687|1661007151213|0270497452618941695|4834895674958941739|2244367.2206662633
1670021040727|1653384791630|4795770653196161219|0245727654668404683|9618271.300247656
1670022262772|1667078006733|4763401030874434725|4901886719416074836|8987045.373308994
1670023489011|1658510720602|0262334678294333469|0256142228806697216|765015.6067133329
1670024097462|1642623806888|0210824757556281933|4808718502124849067|2859488.796260269
1670024700861|1641310070917|0199565758487857093|0206321157928912886|3136164.2924105613
1670025668489|1664664925182|4894286895044889136|4829829125378150045|3609394.4609024986
1670025862873|1639486351878|4812096201845375065|4753267931712851777|2904744.1261736606
1670026142908|1669458490142|4909768018763976927|4811814726868668425|9954081.365387062
1670027124352|1642328847007|4821384876076828207|0123848989752690415|2894285.136017637
1670027125981|1661739434740|4884716745836725794|4803370477567347703|229957.0159296771
1670027329780|1641310070917|4805059327427611668|0206321157928912886|2989694.133938057
1670027828853|1652520859945|4814348001659062171|4854598923328686848|9717739.810913138
1670028022514|1668876880584|0296111675499611812|4799992777846817991|3067216.7821039166
1670029292027|1664093636171|4892316570207915776|4805340802404319622|1419634.3381636967
1670029871875|1640885507567|4643774165772405013|4816881276449460554|4249965.003250912
1670030910237|1640414960513|0169729410956527388|4815192426589193241|2071562.5136617578
1670031282740|1666555759733|4810125877008403581|0288511851128423465|1642200.062907937
1670031382077|1667608429184|4903857044253050897|0180706935048242607|4362684.137515733
1670031557054|1660073708219|4876553971512115346|0267401227875124800|2852520.9075287636
1670031698082|1647284884107|4837710424726045120|0161285161655206083|5021492.560650545
1670032834462|1641098455979|0168040561096263046|4817444226402879269|9974979.021452703
1670032918300|1668876880584|0296111675499611812|0289356276058556419|5308250.292115461
1670032941159|1635875052491|4738068282970474535|4800555727800240556|7132454.680199131
1670033670786|1667043689267|0290200700988688038|0142707813192302736|4371291.571950026
1670034619049|1659258804879|4876553971512115346|4786481978964708432|7012741.199514168
1670035573643|1667688588785|0292452500802371768|4814066526682351826|3512556.3885533926
1670035992403|1662762064301|4819696026216565062|4888094445557253161|3298386.459609738
1670036123215|1661417611989|0271904827502494637|4859946947886187308|6615970.726172415
1670036190588|1645043638613|0166070236259289010|4830392075331571741|2683971.0973534524
1670036500719|1655837031106|4865294972443688965|0198721333557724548|9934719.55005814
1670036539924|1648400041239|4818007176356300481|0229402106019186603|3602437.3408728926
1670036647263|1665224772049|4895975744905152481|4847562048910918273|4559140.36337289
1670036930792|1643047222119|4823918150867223934|0196188058767329015|1199353.1929691415
1670037128650|1631713796573|4680365912744791116|4787044928918127254|5707338.890821594
1670037443951|1656688174121|4868109722210796042|4699224736184402158|667352.1584624753
1670039560721|1642770274345|0211106232532992957|4750453181945742872|6551709.039644488
1670039960491|1667587603372|0291889550848950789|4840243699516444237|3477730.757443308
1670040057514|1665224772049|4895975744905152481|4847562048910919271|5191485.145762506
1670040119184|1665896984554|0286541526291448900|0056013520365422138|9065253.803889379
1670040706800|1641585780566|4819133076263143875|0078812993478984276|1265923.8775056214
1670040921758|1645496425893|0220113431787733556|4818288651333010729|4916542.34011285
1670040999791|1660509529219|4880494621186065545|4794363278312607828|8674660.966993822
1670041232696|1627350015844|4772689705105886150|4747638432178639145|7217038.899852941
1670042014464|1654535000203|4760867756084035815|4861072847793031139|1579720.089977339
1670042223437|1645895184156|4832925350121964379|0174795960537318207|8078738.385941032
1670042493399|1640908342430|0095982967058335711|4816881276449460107|3467825.089840114
1670043108500|1660332691483|0268245652805255618|4851502698584869251|2374084.4888909985
1670043179409|1641281691190|4818007176356301233|0188869709372850990|9054539.769622937
1670043379428|1660608084135|4769312005385356682|0269371552712099538|3962775.3448439483
1670044221428|1624590202427|4657847914607936862|4763682505851146170|4999372.87343707
1670044439639|1660122297081|4737505333017053638|0267682702851835513|5482187.198483506
1670046888496|1657399995551|4870642997001193815|4856850723142371794|7007324.522577666
1670047473666|1639696491191|4792955903429050782|0201254608348119192|8596398.595057508
1670047681569|1658576829311|4874302171698430546|4854880398305394851|8381587.823699717
1670048151727|1658510720602|0262334678294333469|4828140275517885323|8878866.559286568
1670048298269|1643720274395|4825888475704199512|0108086391056893329|8657515.301262885
1670048416692|1660426339271|4880494621186067723|4791548528545500414|4588577.721727068
1670048507200|1646674973184|0204632308068647090|4835740099889070231|439199.81167895196
1670048549003|1649489211760|0233061280716423585|0195343633837195654|7575618.996088814
1670048952023|1651128569892|4850095323701314493|4812096201845377649|5738899.932185161
1670048993981|1667587603372|0291889550848950789|4672203138420180518|4344197.195039943
1670049224899|1642090993433|4751579081852586260|4820821926123407363|1876762.92866933
1670049531006|1666730406176|4697817361300852821|0289074801081844615|7448554.784374487
1670050208892|1658059001775|4872613321838168851|4788733778778390783|4870986.959570607
1670050646950|1661485210088|0272186302479205284|4799992777846819298|6696200.005889038
1670051152231|1654201658795|4814066526682349857|0248542404435511016|901490.2594234075
1670051197995|1645877206205|4832925350121966584|4805059327427609173|7657552.896920525
1670051676661|1667536838176|0291889550848951584|4828984700448016470|8933993.016835336
1670052709329|1654119969703|4859946947886188329|0136233888727958881|4524468.260621939
1670054798468|1651096867012|0238409305273926287|0235031605553398270|3185427.8310515494
1670054967343|1659625703174|0222646706578129559|0265993852991570491|9417148.881830666
1670055098143|1628319337847|4775785929849702101|4765652830688120546|2738541.2682008324
1670055133360|1643194177127|0212513607416546042|4821103401100118978|2304444.2134933653
1670056119071|1668637214496|0295267250569478863|4767904630501804405|7128054.516707757
1670056124886|1632695314019|4771000855245620954|4790141153661946112|1366202.5688656876
1670056701170|1634416705955|0184084634768769845|0168322036072972807|4988724.276812332
1670056769697|1659226996846|4864169072536849135|0264867953084729329|9455227.790359277
1670056974637|1638832099160|0198439858581014386|0160440736725074415|787897.2137415252
1670057294740|1640697856016|4816036851519324348|4746794007248506082|3544969.6532396204
1670057812089|1647143096164|4831517975238410950|4837147474772624701|8260133.245230382
1670057818514|1663723396369|0088101667710437455|4891190670301069806|3026482.699231412
1670057899020|1646344593750|0203224933185094298|4834614199982229820|4055860.5282180905
1670058291540|1651499254138|0239535205180769598|4778882154593517859|3143994.0020572245
1670058367139|1648323882790|4841088124446573031|4834614199982229820|2058077.3309197952
1670058383529|1644345569205|4828140275517885438|4794363278312607828|5550240.269594305
1670058721933|1654602989438|4818570126309720220|0249668304342353213|423908.5625745331
1670058737301|1666119192319|4823073725937090589|4898790494672257509|9649847.470362272
1670058881875|1651456472836|4851221223608157639|0209135907696018882|4139658.294991908
1670059330266|1661552368519|0272467777455916071|0181269885001663097|8987089.071320407
1670059992592|1653229389590|4853473023421842611|4856850723142371794|5606413.94436309
1670061311990|1639057213041|4810688826961823311|4788733778778394818|7473377.284464041
1670062058813|1665896984554|0286541526291448900|4708231935439145307|5715475.146824585
1670062668500|1639276330173|4809844402031689743|4811533251891954944|9086392.096967358
1670062774280|1650083346258|4818007176356299678|0235031605553398270|7379733.588657491
1670062870400|1668751135077|4907516218950291579|4816599801472746925|9740948.787694007
1670062909849|1667078006733|4789015253755102584|4901886719416074836|6688964.001413316
1670063562801|1664664925182|4894286895044889136|4798303927986553566|8830823.66525775
1670063683418|1638559301368|4809281452078269777|4791830003522211103|5178967.202498645
1670063772775|1658925860937|0204069358115226674|4875428071605273331|3547017.4476470705
1670064157574|1657042761177|4869235622117639934|0156781562027836845|3186438.809825317
1670064232262|1643190096331|4824199625843935464|4802526052637216768|5020923.941335941
1670065013700|1643569191899|0213920982300098932|4703728335811773871|5589582.351489389
1670065076260|1623193616484|4759178906223775793|4745949582318373104|1162966.636046827
1670065985442|1662762064301|4814066526682349857|4888094445557253161|6870075.718536911
1670066408715|1653474838720|4857695148072501597|4816881276449456324|6337169.847045805
1670067002986|1666286043283|4899353444625681403|4724838959065073865|640190.9525841287
1670067811812|1649996190477|4846436149004077080|0198721333557723912|4466259.405707354
1670069007292|1663723396369|4736097958133500398|4891190670301069806|2845685.4602629077
1670069332176|1662762064301|0068116944363980386|4888094445557253161|4557608.964668571
1670069667394|1646976059226|0189151184349561114|4836584524819202836|7916308.347924936
1670070300789|1637362821754|4805340802404322622|0123848989752690415|6485043.416188316
1670070370176|1648920436779|4842776974306837502|4818851601286433815|2764538.370347235
1670070460435|1661276339052|0271341877549072410|4820258976169985481|2344740.875050564
1670070540230|1667409927583|4903012619322919101|0192528884070088995|1006220.8272867834
1670070751054|1639207874612|0128634064356771533|4811251776915243170|4815269.665861226
1670070918603|1637809707322|4806748177287875645|4799148352916689173|1316435.4629803577
1670070965827|1622215503631|4736097958133500398|0144396663052568102|4642296.123396658
1670071981020|1641654733153|4819133076263143655|4712172585113095023|8170229.569736695
1670072717081|1639166874090|4710202260276121189|0199565758487855267|4146982.408574501
1670073279858|1654247504579|4860228422862899151|4814066526682352857|3155325.969941791
1670073402651|1667375542515|4882183471046329653|0291326600895530273|9355780.77245833
1670073667575|1648124926356|4812096201845377858|4840243699516442708|3173643.473327089
1670073689797|1637235562760|0170573835886659257|0193091834023510253|8879993.771627108
1670073739691|1653576255217|4857976623049212617|4747919907155349797|8318096.711283724
1670073755031|1643801217687|4826169950680910960|0140456013378618647|2653956.0370166413
1670074124685|1654247504579|4860228422862899151|0230246530949318306|5531302.420202164
1670074910771|1639166874090|0018014398509483274|0199565758487855267|5626682.560168794
1670074981682|1625562092842|4752704981759428210|4766778730594962152|4580028.660129398
1670076046754|1637745385385|0038843546786071948|4806466702311165066|4091044.8233413487
1670076163528|1669866049022|4911175393647530055|4787607878871549329|8102592.205407092
1670076422212|1647143096164|0172825635700342790|4837147474772624701|3336102.111746697
1670076435124|1632813488575|4785356079057865911|4790422628638656189|359699.07958458003
1670076660616|1658719579695|4874865121651853647|0201254608348119192|1499158.8205219507
1670077416825|1666372870516|4899634919602391425|4841088124446573668|4667786.055796491
1670078989168|1648669087834|4826732900634330818|4842214024353418720|9920118.919731125
1670079592352|1635999209707|4765652830688117370|0189151184349562310|7354215.105217073
1670080706558|1667375542515|4709357835345989208|0291326600895530273|5257866.8928351225
1670081154470|1658576829311|4874302171698430546|0079094468455695014|1209884.3397042803
1670082783950|1639403183277|4746794007248506426|4811814726868664515|7476442.780173936
1670083735278|1646862547756|0106679016173339324|4836303049842493676|7541258.092220248
1670084302796|1666119192319|4716676184740463002|4898790494672257509|1317733.886387532
1670084865349|1629802143333|4735816483156788959|4780571004453782137|8370341.679890847
1670085010784|1647119263201|0225461456345236063|0150307637563492259|3748419.8283163817
1670085119578|1654447777299|4860791372816321481|4790422628638656189|3278175.9455131167
1670085187094|1645496425893|0220113431787733556|4765652830688120546|8593264.448039373
1670085661670|1619806308418|4711328160182964355|4748201382132057990|5455032.645353861
1670086391940|1645450659904|0219831956811023658|4829266175424728781|5909766.389515683
1670086957075|1640857956789|0204913783045357619|4767904630501803939|2846941.9347739145
1670087152776|1634115703247|4794644753289315838|0160440736725075480|3415663.6055482547
1670087164215|1643934841659|4780289529477072202|4826732900634332633|3096700.194825608
1670087267839|1655986159078|0254171903969724215|4826732900634332203|4880159.5582459625
1670087387152|1640841095341|4816599801472746979|4763682505851146170|867683.0649501799
1670087486276|1652110634732|4853191548445134766|4682617712558475247|7154992.625366214
1670087588259|1609286720812|4713861434973356399|4709639310322700447|1498870.4992030922
1670088260249|1631484506109|4717239134693885364|0174514485560607749|2314196.955580071
1670088263987|1641467708255|0206884107882333108|0177892185281136410|6679919.408265416
1670088568521|1666730406176|4752704981759428210|0289074801081844615|9757108.99111832
1670088719411|1650141690420|4816036851519324512|0235313080530110259|7524361.22721312
1670089093926|1656562979728|4867828247234089002|4806466702311165496|7986874.088638186
1670089994450|1620148959093|0052072870691471493|0137641263611512438|8540612.472652083
1670090636234|1627196742196|4712454060089803415|0160440736725074415|316634.08136942907
1670090912983|1639378032223|4811814726868667526|4786763453941418908|7674913.464143602
1670091619133|1666119192319|0126945214496507235|4898790494672257509|2621542.125401837
1670091729964|1653572356915|4857976623049216126|4814066526682351808|3635554.200493859
1670092359278|1641549006882|4818851601286433161|0138204213564932114|6345107.208084977
1670092780131|1646928765018|4817444226402881023|0224617031415105530|357041.85420381563
1670093390580|1640114946306|4814348001659062858|0189432659326273338|2538571.409422904
1670094189466|1637509543882|0194217733930352710|0054606145481867469|3787367.9235522575
1670094513378|1639403183277|4765652830688118028|4811814726868664515|806647.9748159916
1670095255706|1648323882790|4841088124446573031|4705698660648748754|1023817.36278785
1670095736059|1651513355505|0210261807602860306|4851221223608156377|7262925.206443274
1670096426922|1650107089085|4846717623980786413|4732157308459551481|8346741.894725226
1670096459675|1635763812014|0188306759419429268|0129478489286903894|3447368.8726149164
1670097236649|1644837723747|4829547650401440059|4741727457667712846|5773997.491647819
1670097337259|1660191611101|4879650196255933005|4780008054500360448|409806.5726820577
1670098453416|1638952525400|4669106913676364819|4810407351985112369|5538492.35256163
1670098549273|1655261787637|4770719380268910664|4863606122583428446|3405327.578639272
1670098595677|1667688588785|0292452500802371768|4738631232923895234|4488345.302998213
1670099180934|1643900314206|0124130464729400862|0214765407230231656|3377077.7041367893
1670099185409|1640251364738|4764526930781274513|4814629476635775050|1502123.764499419
1670099330254|1635868964803|4797459503056423400|0188869709372851469|6337209.246226957
1670101020342|1641182913306|0206039682952201598|4811251776915243170|9263698.338674443
1670101672657|1667138833905|4902168194392787902|4796896553103001590|6259322.512870058
1670101679213|1642301278505|0209698857649439017|4780008054500360448|3948937.8248185613
1670102267894|1637873940643|0036028797018964424|4807029652264585070|9542007.283835253
1670102393731|1658235374080|0074872343805036583|0261490253364201266|9417915.439100103
1670102913520|1661005158392|0166070236259289010|0270497452618940842|7633595.663519013
1670103186749|1648858238411|4704854235718619065|4842776974306840433|9535705.475745136
1670103756658|1666694832629|4900760819509232520|0220394906764443906|6217380.558756536
1670103918835|1641144684831|0204913783045357617|4817725701379588903|5196997.613981449
1670104283168|1636320581042|4801963102683791462|4791548528545500414|893538.9138915251
1670104675797|1631870604856|0161003686678496613|4787326403894840482|2082711.0262711446
1670104932556|1621543684466|4705698660648747859|0142144863238883311|4015879.9004360745
1670105900758|1661005158392|4826451425657618853|0270497452618940842|5373770.2983918
1670106066717|1624130654749|4762275130967590148|0131167339147166816|9390993.248532992
1670106329505|1654898317412|4862480222676585885|4805059327427612350|9428125.848839156
1670106876191|1669599602153|4910330968717395509|0205476732998780093|3601757.7561806357
1670108362072|1637887049914|0176484810397582559|0195343633837195654|8200000.581301522
1670108694693|1651372933868|0239253730204058474|0210261807602860820|8330543.030352392
1670108735737|1666595739305|4816318326496038892|0288793326105133557|8063110.398197226
1670109121951|1648858238411|0104990166313075455|4842776974306840433|3184188.5050070216
1670110614513|1658816432134|4779726579523651719|4875146596628562394|1441659.4281461847
1670111314969|1665924607094|4763401030874434725|4898227544718839437|4294280.710809991
1670111457242|1661204971766|4883027895976464126|0209417382672728412|2620067.7487942805
1670111621757|1662170308490|4886124120720279072|0251357154202617553|8957777.537436223
1670111789923|1656702154615|0256423703783408814|0251357154202617553|4850158.644800929
1670111918052|1648560190824|4841651074399997525|0213358032346678012|8575900.076696
1670112925992|1658925860937|4816599801472747081|4875428071605273331|1722515.4647926732
1670113659500|1654535000203|4810688826961823374|4861072847793031139|8906465.815625576
1670113819384|1654155254563|4765371355711406119|4859946947886187308|8446875.782921443
1670114177490|1642324495584|0209698857649440154|0160440736725075480|2066292.2455382438
1670114180790|1637096609562|4783385754220892028|4804496377474188918|5762534.827659257
1670115437316|1667550264351|0291889550848951177|4832925350121965848|4286134.696274885
1670115440374|1661005158392|4741445982691002132|0270497452618940842|4505219.0960348295
1670115609086|1667078006733|0240098155134189570|4901886719416074836|4100808.1149220164
1670115627030|1645053612616|4830392075331571629|0199565758487855267|812518.4321338852
1670117709444|1648620166702|4801681627707082281|0230246530949318306|1164070.013570968
1670117771047|1627004815689|0151152062493622702|0159877786771653965|5439017.550570059
1670118624075|1640913602964|0183803159792059996|4816881276449457402|5562520.733931283
1670118641033|1653474838720|4857695148072501597|4680084437768077990|734602.6997349886
1670118724398|1650341199023|4693595236650190914|4847562048910918273|4230350.578135383
1670119108089|1656884659719|4806185227334455471|0257268128713541495|8898563.606145106
1670121143555|1640811333915|0204913783045357617|4803370477567346073|2751385.5131872613
1670121461453|1665924607094|0094012642221359198|4898227544718839437|5671451.153651941
1670121494381|1643076142377|4681210337674921316|4823918150867223001|3471134.9945288748
1670121718640|1651549285786|4773252655059308297|4851502698584869251|101705.58924994965
1670121891097|1652854130701|0114841790497947918|4855724823235530252|4269897.736370695
1670122506203|1659030673537|4875709546581986511|4840243699516442708|9364560.055562878
1670122807489|1666806549127|4806466702311162113|0289356276058556419|6288332.174309719
1670123337967|1651513355505|0113152940637684619|4851221223608156377|7150536.776394788
1670124174835|1651933435323|4852628598491711009|4843339924260260358|5398868.071937755
1670124474535|1630069421831|4781415429383917526|4765652830688120546|6770915.023287929
1670125110481|1649214547981|0076279718688589773|4843902874213680659|9093118.204311183
1670125692820|1638830330011|0198439858581013475|4703165385858353757|1477692.4119163149
1670125910506|1643269510759|4824481100820647390|0198158383604302219|8888002.341684183
1670127912655|1656728498147|0229965055972607836|4868391197187507315|9884829.50145217
1670128740823|1667536838176|0291889550848951584|4741445982691003566|2682266.5593266683
1670129068882|1652556605178|4765089880734697099|4854880398305394851|5615070.156804395
1670129265070|1618973205946|4745386632364953091|4706543085578880826|7229513.672355014
1670129883864|1650061287784|0231935380809582152|0235031605553398357|8256845.443823962
1670130790323|1650550149566|0186617909559165227|4848124998864341518|1551793.9813377857
1670130810919|1643465920554|0213358032346679025|4762838080921011833|6966952.842009104
1670131050187|1652898945098|4855724823235529003|4818851601286433815|1273057.100568724
1670131686410|1645811834961|0145522562959409197|4832925350121965848|5521959.960728839
1670132090401|1641936953635|4820258976169988285|4703446860835064362|5545063.61761162
1670132179003|1642219315777|0104990166313075455|4821103401100118978|1409912.8851757348
1670132658078|1626596685428|4770156430315489872|4708794885392564287|695445.4820791755
1670132862614|1646386840819|0018014398509483274|4834614199982230410|6994662.439586935
1670133805332|1646856539763|0197313958674170100|4836303049842494381|4236333.836817828
1670133999216|1641193537473|4817725701379590922|4816599801472748356|3066367.4393983264
1670135114447|1652167477205|4853473023421842611|0054606145481867469|127025.17680746705
1670135239580|1656871079774|4868672672164218158|4794363278312607828|9644942.897200577
1670135337835|1667375542515|4817444226402880357|0291326600895530273|2341117.538447707
